feature,rank_pca,rank_lda,rank_lasso,rank_shap,mean_rank,is_slc
PHACTR1,511.0,890.0,233.0,7753.0,2346.75,False
TP53INP1,344.0,718.0,573.0,7753.0,2347.0,False
ARF1,788.0,211.0,645.0,7753.0,2349.25,False
ARHGAP26,246.0,983.0,417.0,7753.0,2349.75,False
PHF20L1,512.0,317.0,821.0,7753.0,2350.75,False
PTP4A2,738.0,353.0,563.0,7753.0,2351.75,False
MAPK1,731.0,172.0,752.0,7753.0,2352.0,False
ACTR2,80.0,1372.0,206.0,7753.0,2352.75,False
TPT1,95.0,1467.0,99.0,7753.0,2353.5,False
AATK,723.0,427.0,511.0,7753.0,2353.5,False
BAZ1A,797.0,616.0,250.0,7753.0,2354.0,False
LINC01001,388.0,661.0,614.0,7753.0,2354.0,False
CAPZB,521.0,604.0,538.0,7753.0,2354.0,False
RARA,434.0,534.0,697.0,7753.0,2354.5,False
PPP4C,611.0,654.0,403.0,7753.0,2355.25,False
MAP1LC3B,502.0,544.0,626.0,7753.0,2356.25,False
YME1L1,543.0,499.0,630.0,7753.0,2356.25,False
MBOAT7,83.0,1470.0,122.0,7753.0,2357.0,False
CNBP,740.0,375.0,567.0,7753.0,2358.75,False
TMCC3,634.0,167.0,894.0,7753.0,2362.0,False
UBL5,689.0,271.0,736.0,7753.0,2362.25,False
IGF1R,638.0,266.0,794.0,7753.0,2362.75,False
PSTPIP1,439.0,566.0,700.0,7753.0,2364.5,False
TXN,479.0,313.0,914.0,7753.0,2364.75,False
CCND3,425.0,414.0,883.0,7753.0,2368.75,False
VAPA,507.0,1081.0,137.0,7753.0,2369.5,False
RPS27A,376.0,386.0,969.0,7753.0,2371.0,False
CDC42EP3,818.0,416.0,505.0,7753.0,2373.0,False
TOPORS,532.0,137.0,1071.0,7753.0,2373.25,False
PPP1CA,643.0,405.0,693.0,7753.0,2373.5,False
PPP1R12B,578.0,278.0,895.0,7753.0,2376.0,False
HIST1H2BC,815.0,368.0,574.0,7753.0,2377.5,False
WAS,719.0,438.0,606.0,7753.0,2379.0,False
SUB1,674.0,668.0,421.0,7753.0,2379.0,False
CNPY3,546.0,967.0,254.0,7753.0,2380.0,False
ERGIC1,615.0,768.0,388.0,7753.0,2381.0,False
CALM1,745.0,219.0,814.0,7753.0,2382.75,False
PSME1,610.0,425.0,743.0,7753.0,2382.75,False
PTPN6,312.0,1122.0,345.0,7753.0,2383.0,False
CAB39,558.0,171.0,1053.0,7753.0,2383.75,False
HIPK3,925.0,273.0,586.0,7753.0,2384.25,False
SP1,696.0,800.0,289.0,7753.0,2384.5,False
PCF11,768.0,264.0,753.0,7753.0,2384.5,False
CYTIP,562.0,1129.0,95.0,7753.0,2384.75,False
PRDX5,1268.0,240.0,288.0,7753.0,2387.25,False
LYZ,631.0,320.0,848.0,7753.0,2388.0,False
IL1R2,264.0,1242.0,293.0,7753.0,2388.0,False
MCTP2,461.0,515.0,823.0,7753.0,2388.0,False
PSMB9,282.0,1247.0,272.0,7753.0,2388.5,False
TRIB1,474.0,880.0,449.0,7753.0,2389.0,False
JARID2,656.0,290.0,859.0,7753.0,2389.5,False
GLIPR1,240.0,1187.0,379.0,7753.0,2389.75,False
SYK,812.0,514.0,480.0,7753.0,2389.75,False
KIAA1551,234.0,1297.0,275.0,7753.0,2389.75,False
LRCH4,363.0,642.0,802.0,7753.0,2390.0,False
TUT7,554.0,334.0,920.0,7753.0,2390.25,False
YY1,580.0,277.0,954.0,7753.0,2391.0,False
FAM53C,520.0,321.0,970.0,7753.0,2391.0,False
IQGAP1,35.0,1549.0,231.0,7753.0,2392.0,False
TRANK1,1243.0,550.0,22.0,7753.0,2392.0,False
PIGX,934.0,596.0,291.0,7753.0,2393.5,False
RPL37,596.0,332.0,898.0,7753.0,2394.75,False
HCAR3,843.0,233.0,751.0,7753.0,2395.0,False
ELOVL5,724.0,415.0,689.0,7753.0,2395.25,False
PDLIM7,619.0,1050.0,160.0,7753.0,2395.5,False
PHC2,382.0,1009.0,438.0,7753.0,2395.5,False
FNIP1,811.0,584.0,435.0,7753.0,2395.75,False
HNRNPA3,550.0,575.0,711.0,7753.0,2397.25,False
PLEKHG3,855.0,363.0,620.0,7753.0,2397.75,False
UBN1,857.0,243.0,739.0,7753.0,2398.0,False
CSK,429.0,797.0,616.0,7753.0,2398.75,False
BCLAF1,669.0,608.0,566.0,7753.0,2399.0,False
LIMD2,687.0,393.0,764.0,7753.0,2399.25,False
SF1,396.0,1144.0,308.0,7753.0,2400.25,False
MKNK2,448.0,640.0,765.0,7753.0,2401.5,False
SERINC1,594.0,473.0,788.0,7753.0,2402.0,False
NPL,983.0,159.0,718.0,7753.0,2403.25,False
NEK7,735.0,471.0,658.0,7753.0,2404.25,False
MARCH7,765.0,975.0,124.0,7753.0,2404.25,False
PRKAR1A,212.0,1525.0,134.0,7753.0,2406.0,False
UQCR11,729.0,309.0,838.0,7753.0,2407.25,False
IFNGR2,603.0,432.0,841.0,7753.0,2407.25,False
RAB21,608.0,421.0,847.0,7753.0,2407.25,False
RAB27A,542.0,409.0,932.0,7753.0,2409.0,False
NCF4,313.0,1392.0,179.0,7753.0,2409.25,False
EIF4G2,906.0,564.0,415.0,7753.0,2409.5,False
IRS2,223.0,1191.0,471.0,7753.0,2409.5,False
SH3KBP1,780.0,267.0,839.0,7753.0,2409.75,False
ARID4B,501.0,898.0,488.0,7753.0,2410.0,False
TMEM120A,849.0,384.0,657.0,7753.0,2410.75,False
KPNB1,519.0,459.0,912.0,7753.0,2410.75,False
C4orf3,452.0,424.0,1016.0,7753.0,2411.25,False
RBM25,469.0,1064.0,361.0,7753.0,2411.75,False
PPT1,614.0,354.0,931.0,7753.0,2413.0,False
IFNAR1,1015.0,196.0,694.0,7753.0,2414.5,False
RALBP1,690.0,696.0,534.0,7753.0,2418.25,False
N4BP1,471.0,1154.0,295.0,7753.0,2418.25,False
NFAM1,756.0,569.0,597.0,7753.0,2418.75,False
EMP3,683.0,558.0,685.0,7753.0,2419.75,False
RNASET2,644.0,463.0,825.0,7753.0,2421.25,False
ITGB2,478.0,625.0,834.0,7753.0,2422.5,False
FNDC3B,426.0,925.0,588.0,7753.0,2423.0,False
FLOT2,330.0,1526.0,87.0,7753.0,2424.0,False
HMGB1,391.0,1350.0,203.0,7753.0,2424.25,False
RPS11,206.0,854.0,884.0,7753.0,2424.25,False
ELF2,784.0,186.0,981.0,7753.0,2426.0,False
JUN,527.0,620.0,807.0,7753.0,2426.75,False
ADGRE2,741.0,248.0,972.0,7753.0,2428.5,False
CHST11,873.0,390.0,699.0,7753.0,2428.75,False
ELF1,809.0,477.0,677.0,7753.0,2429.0,False
FKBP8,488.0,1455.0,25.0,7753.0,2430.25,False
TCP11L2,1051.0,589.0,330.0,7753.0,2430.75,False
CHMP1B,736.0,445.0,789.0,7753.0,2430.75,False
KMT2C,774.0,793.0,404.0,7753.0,2431.0,False
SHOC2,613.0,1135.0,238.0,7753.0,2434.75,False
HNRNPL,722.0,666.0,602.0,7753.0,2435.75,False
CSNK1D,254.0,1288.0,451.0,7753.0,2436.5,False
RHOQ,670.0,371.0,953.0,7753.0,2436.75,False
ARRDC3,865.0,319.0,811.0,7753.0,2437.0,False
CEP63,677.0,674.0,646.0,7753.0,2437.5,False
MDM4,402.0,972.0,636.0,7753.0,2440.75,False
NDUFB1,637.0,367.0,1007.0,7753.0,2441.0,False
MCL1,13.0,1888.0,113.0,7753.0,2441.75,False
FAM8A1,568.0,824.0,623.0,7753.0,2442.0,False
ANKRD13D,548.0,552.0,919.0,7753.0,2443.0,False
PTK2B,676.0,222.0,1129.0,7753.0,2445.0,False
AKIRIN1,577.0,133.0,1322.0,7753.0,2446.25,False
PIP4P2,666.0,713.0,654.0,7753.0,2446.5,False
ADAR,464.0,1032.0,539.0,7753.0,2447.0,False
TLN1,839.0,170.0,1032.0,7753.0,2448.5,False
PAIP2,702.0,385.0,959.0,7753.0,2449.75,False
ADIPOR1,761.0,140.0,1147.0,7753.0,2450.25,False
PTAFR,685.0,548.0,817.0,7753.0,2450.75,False
MEFV,416.0,1156.0,478.0,7753.0,2450.75,False
CD93,569.0,1159.0,325.0,7753.0,2451.5,False
PPP3CA,814.0,399.0,843.0,7753.0,2452.25,False
SRP14,863.0,571.0,625.0,7753.0,2453.0,False
TGFBR2,790.0,532.0,738.0,7753.0,2453.25,False
PPP1R9B,551.0,755.0,755.0,7753.0,2453.5,False
CD37,588.0,883.0,592.0,7753.0,2454.0,False
RAB18,888.0,293.0,889.0,7753.0,2455.75,False
HSP90AA1,618.0,896.0,556.0,7753.0,2455.75,False
SLC6A6,98.0,1598.0,378.0,7753.0,2456.75,True
PILRA,753.0,210.0,1115.0,7753.0,2457.75,False
ITGAX,209.0,1830.0,40.0,7753.0,2458.0,False
ZFAND6,1206.0,401.0,475.0,7753.0,2458.75,False
BACH1,599.0,528.0,966.0,7753.0,2461.5,False
STX16,1057.0,276.0,762.0,7753.0,2462.0,False
MT-ND2,124.0,1963.0,10.0,7753.0,2462.5,False
OSBPL11,907.0,819.0,372.0,7753.0,2462.75,False
PSMB3,475.0,798.0,831.0,7753.0,2464.25,False
KATNBL1,629.0,496.0,986.0,7753.0,2466.0,False
TUBA1B,423.0,636.0,1064.0,7753.0,2469.0,False
ARID1A,1002.0,727.0,398.0,7753.0,2470.0,False
TAOK3,713.0,513.0,907.0,7753.0,2471.5,False
PYCARD,663.0,242.0,1238.0,7753.0,2474.0,False
MT-ND4,57.0,1996.0,91.0,7753.0,2474.25,False
LRRC25,751.0,392.0,1005.0,7753.0,2475.25,False
G0S2,71.0,1973.0,104.0,7753.0,2475.25,False
WBP2,941.0,275.0,935.0,7753.0,2476.0,False
IFRD1,178.0,1605.0,369.0,7753.0,2476.25,False
CCNY,1038.0,601.0,515.0,7753.0,2476.75,False
QKI,556.0,885.0,714.0,7753.0,2477.0,False
FOXO3,647.0,904.0,607.0,7753.0,2477.75,False
SLC45A4,760.0,618.0,782.0,7753.0,2478.25,False
ATP2B1,965.0,417.0,787.0,7753.0,2480.5,False
CDK19,1086.0,377.0,717.0,7753.0,2483.25,False
KAT6A,533.0,482.0,1166.0,7753.0,2483.5,False
RBM23,825.0,1284.0,73.0,7753.0,2483.75,False
GLIPR2,959.0,274.0,949.0,7753.0,2483.75,False
FAM129A,193.0,1793.0,198.0,7753.0,2484.25,False
SERINC3,778.0,739.0,671.0,7753.0,2485.25,False
CLEC4E,1126.0,184.0,882.0,7753.0,2486.25,False
PACSIN2,1016.0,465.0,712.0,7753.0,2486.5,False
ITGAM,1146.0,251.0,797.0,7753.0,2486.75,False
TLR4,704.0,183.0,1307.0,7753.0,2486.75,False
SMIM25,764.0,828.0,604.0,7753.0,2487.25,False
ATP5ME,733.0,791.0,673.0,7753.0,2487.5,False
HSPA1A,535.0,1046.0,624.0,7753.0,2489.5,False
DHRS7,758.0,372.0,1079.0,7753.0,2490.5,False
TGOLN2,744.0,662.0,804.0,7753.0,2490.75,False
ERBIN,831.0,870.0,509.0,7753.0,2490.75,False
PDE4B,856.0,1221.0,135.0,7753.0,2491.25,False
GABARAP,996.0,776.0,441.0,7753.0,2491.5,False
ZC3HAV1,627.0,502.0,1085.0,7753.0,2491.75,False
ATP6V1G1,897.0,740.0,579.0,7753.0,2492.25,False
JMJD1C,390.0,1416.0,410.0,7753.0,2492.25,False
STAT5B,800.0,743.0,678.0,7753.0,2493.5,False
CHST15,716.0,686.0,819.0,7753.0,2493.5,False
NUAK2,662.0,598.0,973.0,7753.0,2496.5,False
LAMTOR5,754.0,327.0,1152.0,7753.0,2496.5,False
PSMA3-AS1,752.0,1363.0,123.0,7753.0,2497.75,False
NIN,357.0,1459.0,427.0,7753.0,2499.0,False
HSPA6,909.0,224.0,1111.0,7753.0,2499.25,False
SKP1,566.0,779.0,906.0,7753.0,2501.0,False
SRSF2,877.0,914.0,460.0,7753.0,2501.0,False
RB1CC1,923.0,300.0,1030.0,7753.0,2501.5,False
DOCK11,492.0,789.0,979.0,7753.0,2503.25,False
PPTC7,969.0,462.0,829.0,7753.0,2503.25,False
CRLF3,968.0,217.0,1076.0,7753.0,2503.5,False
GABARAPL2,1088.0,255.0,928.0,7753.0,2506.0,False
AGO4,803.0,946.0,527.0,7753.0,2507.25,False
GPBP1,726.0,962.0,590.0,7753.0,2507.75,False
SNX27,813.0,927.0,541.0,7753.0,2508.5,False
IL1RAP,718.0,1179.0,387.0,7753.0,2509.25,False
DCP2,490.0,649.0,1146.0,7753.0,2509.5,False
RC3H1,1049.0,491.0,745.0,7753.0,2509.5,False
PTPRJ,686.0,833.0,768.0,7753.0,2510.0,False
ZDHHC18,667.0,1142.0,483.0,7753.0,2511.25,False
MMP9,1250.0,563.0,479.0,7753.0,2511.25,False
IRF2,806.0,516.0,971.0,7753.0,2511.5,False
C5AR2,473.0,1290.0,537.0,7753.0,2513.25,False
MARCKS,233.0,1833.0,235.0,7753.0,2513.5,False
TNRC18,830.0,816.0,656.0,7753.0,2513.75,False
DOCK2,889.0,845.0,570.0,7753.0,2514.25,False
FCGR3A,484.0,978.0,846.0,7753.0,2515.25,False
CXCL16,1036.0,490.0,786.0,7753.0,2516.25,False
VPS4B,1199.0,265.0,855.0,7753.0,2518.0,False
LRG1,505.0,780.0,1037.0,7753.0,2518.75,False
CREBRF,364.0,1622.0,344.0,7753.0,2520.75,False
STK40,912.0,323.0,1096.0,7753.0,2521.0,False
PPP3R1,1130.0,518.0,684.0,7753.0,2521.25,False
TRIR,938.0,546.0,851.0,7753.0,2522.0,False
TET2,539.0,1269.0,528.0,7753.0,2522.25,False
MT-CYB,138.0,2036.0,166.0,7753.0,2523.25,False
CHURC1,625.0,836.0,881.0,7753.0,2523.75,False
IFITM1,755.0,360.0,1228.0,7753.0,2524.0,False
PGGHG,217.0,1787.0,340.0,7753.0,2524.25,False
ARPC5,77.0,2097.0,174.0,7753.0,2525.25,False
DNAJA1,476.0,1480.0,394.0,7753.0,2525.75,False
USP3,789.0,231.0,1334.0,7753.0,2526.75,False
XIAP,769.0,855.0,732.0,7753.0,2527.25,False
TNFRSF1A,538.0,1597.0,223.0,7753.0,2527.75,False
LINC00877,284.0,1355.0,723.0,7753.0,2528.75,False
ELOB,1008.0,285.0,1070.0,7753.0,2529.0,False
YTHDC1,1070.0,305.0,988.0,7753.0,2529.0,False
APBB1IP,622.0,1056.0,692.0,7753.0,2530.75,False
PABPC1,208.0,2075.0,98.0,7753.0,2533.5,False
MDM2,961.0,862.0,559.0,7753.0,2533.75,False
ANPEP,706.0,458.0,1225.0,7753.0,2535.5,False
POLR2A,1122.0,973.0,297.0,7753.0,2536.25,False
ZNF281,306.0,1765.0,322.0,7753.0,2536.5,False
RPL36AL,841.0,311.0,1246.0,7753.0,2537.75,False
TIMP2,371.0,2022.0,11.0,7753.0,2539.25,False
NFIL3,586.0,716.0,1108.0,7753.0,2540.75,False
RNF10,871.0,818.0,722.0,7753.0,2541.0,False
SYNE2,932.0,641.0,844.0,7753.0,2542.5,False
TNFAIP3,810.0,945.0,662.0,7753.0,2542.5,False
H2AFZ,400.0,1325.0,695.0,7753.0,2543.25,False
LTB,190.0,1952.0,280.0,7753.0,2543.75,False
ARHGAP25,659.0,719.0,1045.0,7753.0,2544.0,False
WSB1,431.0,1849.0,152.0,7753.0,2546.25,False
ISG20,1182.0,476.0,8260.5,268.5,2546.75,False
NFKBIA,93.0,2165.0,180.0,7753.0,2547.75,False
ZNF652,947.0,783.0,709.0,7753.0,2548.0,False
EVI2A,850.0,577.0,1018.0,7753.0,2549.5,False
MGAM,616.0,749.0,1081.0,7753.0,2549.75,False
USP4,883.0,770.0,796.0,7753.0,2550.5,False
SERPINB1,654.0,1790.0,5.0,7753.0,2550.5,False
TUBA4A,908.0,506.0,1041.0,7753.0,2552.0,False
RASGRP4,894.0,369.0,1195.0,7753.0,2552.75,False
AC074117.1,1071.0,492.0,897.0,7753.0,2553.25,False
TBC1D14,675.0,606.0,1187.0,7753.0,2555.25,False
TRIM38,962.0,181.0,1326.0,7753.0,2555.5,False
RPL21,345.0,1145.0,980.0,7753.0,2555.75,False
RAB5C,1061.0,341.0,1074.0,7753.0,2557.25,False
KIAA0232,664.0,1574.0,244.0,7753.0,2558.75,False
KRT23,645.0,738.0,1099.0,7753.0,2558.75,False
GBP2,589.0,1656.0,242.0,7753.0,2560.0,False
DGAT2,1062.0,597.0,828.0,7753.0,2560.0,False
NACA,727.0,1196.0,565.0,7753.0,2560.25,False
PGAM1,1115.0,494.0,879.0,7753.0,2560.25,False
SIRPA,1034.0,570.0,885.0,7753.0,2560.5,False
AGTPBP1,836.0,633.0,1024.0,7753.0,2561.5,False
IST1,817.0,398.0,1281.0,7753.0,2562.25,False
FAM45A,954.0,331.0,1227.0,7753.0,2566.25,False
BZW1,1081.0,348.0,1088.0,7753.0,2567.5,False
YIPF4,708.0,1060.0,750.0,7753.0,2567.75,False
ZYX,990.0,823.0,706.0,7753.0,2568.0,False
OSBPL2,1188.0,876.0,456.0,7753.0,2568.25,False
MOB1A,630.0,1362.0,530.0,7753.0,2568.75,False
SSH2,348.0,1681.0,494.0,7753.0,2569.0,False
LPGAT1,905.0,808.0,812.0,7753.0,2569.5,False
ZNF148,796.0,733.0,997.0,7753.0,2569.75,False
SLC15A3,829.0,600.0,1098.0,7753.0,2570.0,True
MID1IP1,661.0,732.0,1138.0,7753.0,2571.0,False
SLC15A4,653.0,1427.0,453.0,7753.0,2571.5,True
TMEM50A,1083.0,288.0,1164.0,7753.0,2572.0,False
TAX1BP1,916.0,586.0,1034.0,7753.0,2572.25,False
PELI1,86.0,2136.0,320.0,7753.0,2573.75,False
RAB31,621.0,1782.0,147.0,7753.0,2575.75,False
ADM,639.0,968.0,943.0,7753.0,2575.75,False
CFP,1215.0,161.0,1175.0,7753.0,2576.0,False
PPP4R1,775.0,1073.0,705.0,7753.0,2576.5,False
IL6R,649.0,1092.0,813.0,7753.0,2576.75,False
LAMTOR1,1082.0,221.0,1251.0,7753.0,2576.75,False
CKAP4,590.0,1219.0,748.0,7753.0,2577.5,False
TMSB10,693.0,778.0,1089.0,7753.0,2578.25,False
SBNO2,868.0,1127.0,568.0,7753.0,2579.0,False
KLF3,1091.0,209.0,1266.0,7753.0,2579.75,False
HEBP2,787.0,832.0,951.0,7753.0,2580.75,False
FLOT1,742.0,1008.0,826.0,7753.0,2582.25,False
SLC40A1,399.0,1105.0,1072.0,7753.0,2582.25,True
GNA13,898.0,592.0,1094.0,7753.0,2584.25,False
SUPT20H,931.0,859.0,795.0,7753.0,2584.5,False
FOSL2,793.0,1780.0,13.0,7753.0,2584.75,False
CDC42SE2,772.0,1155.0,660.0,7753.0,2585.0,False
CHD2,699.0,1094.0,801.0,7753.0,2586.75,False
NMI,981.0,351.0,1267.0,7753.0,2588.0,False
ATRX,885.0,629.0,1092.0,7753.0,2589.75,False
RAB3D,914.0,877.0,822.0,7753.0,2591.5,False
ARPC4,419.0,1814.0,381.0,7753.0,2591.75,False
BRD4,942.0,1111.0,562.0,7753.0,2592.0,False
SVIL,1171.0,590.0,856.0,7753.0,2592.5,False
ITPRIP,773.0,419.0,1426.0,7753.0,2592.75,False
KLF7,540.0,1281.0,798.0,7753.0,2593.0,False
RSBN1L,1022.0,259.0,1339.0,7753.0,2593.25,False
SRRM2,937.0,664.0,1021.0,7753.0,2593.75,False
STX7,953.0,741.0,929.0,7753.0,2594.0,False
U62317.5,714.0,895.0,1020.0,7753.0,2595.5,False
HLA-F,763.0,1265.0,603.0,7753.0,2596.0,False
SAMD4B,984.0,652.0,1000.0,7753.0,2597.25,False
C1orf56,1231.0,260.0,1149.0,7753.0,2598.25,False
RCN3,323.0,1358.0,961.0,7753.0,2598.75,False
THRAP3,926.0,437.0,1280.0,7753.0,2599.0,False
GGNBP2,370.0,1005.0,1271.0,7753.0,2599.75,False
WIPI2,1202.0,810.0,635.0,7753.0,2600.0,False
LILRA5,986.0,447.0,1220.0,7753.0,2601.5,False
CYSTM1,1045.0,792.0,820.0,7753.0,2602.5,False
PHOSPHO1,779.0,746.0,1135.0,7753.0,2603.25,False
CRISPLD2,880.0,429.0,1355.0,7753.0,2604.25,False
NFKBIZ,154.0,2387.0,126.0,7753.0,2605.0,False
CCDC186,1072.0,1097.0,502.0,7753.0,2606.0,False
PTBP3,523.0,1831.0,323.0,7753.0,2607.5,False
DEF6,1228.0,7635.0,1368.0,202.5,2608.375,False
USP32,988.0,964.0,729.0,7753.0,2608.5,False
GK,895.0,835.0,952.0,7753.0,2608.75,False
CR1,652.0,1551.0,481.0,7753.0,2609.25,False
STXBP5,1048.0,942.0,703.0,7753.0,2611.5,False
BICD2,695.0,745.0,1257.0,7753.0,2612.5,False
PCNX1,1013.0,678.0,1006.0,7753.0,2612.5,False
PTPRC,2.0,2595.0,101.0,7753.0,2612.75,False
NARF,838.0,554.0,1306.0,7753.0,2612.75,False
MORF4L1,970.0,720.0,1011.0,7753.0,2613.5,False
MAST3,826.0,1095.0,781.0,7753.0,2613.75,False
CSTB,1312.0,213.0,1181.0,7753.0,2614.75,False
MAP3K1,930.0,1016.0,761.0,7753.0,2615.0,False
PPIF,707.0,976.0,1033.0,7753.0,2617.25,False
ELL,1096.0,505.0,1118.0,7753.0,2618.0,False
SON,783.0,1436.0,504.0,7753.0,2619.0,False
MIR29B2CHG,861.0,826.0,1038.0,7753.0,2619.5,False
HIST2H2BF,1172.0,256.0,1301.0,7753.0,2620.5,False
NDE1,955.0,504.0,1279.0,7753.0,2622.75,False
HRH2,1069.0,486.0,1185.0,7753.0,2623.25,False
ATP6V1A,574.0,1707.0,459.0,7753.0,2623.25,False
SRSF9,1261.0,282.0,1200.0,7753.0,2624.0,False
DDX6,927.0,950.0,870.0,7753.0,2625.0,False
COQ7,737.0,1593.0,418.0,7753.0,2625.25,False
TAGLN2,197.0,2455.0,97.0,7753.0,2625.5,False
BECN1,572.0,956.0,1224.0,7753.0,2626.25,False
AC023157.3,576.0,1716.0,463.0,7753.0,2627.0,False
MIER1,1136.0,562.0,1057.0,7753.0,2627.0,False
RMND5A,728.0,784.0,1245.0,7753.0,2627.5,False
ATF7IP,872.0,984.0,902.0,7753.0,2627.75,False
GPR155,585.0,1096.0,1080.0,7753.0,2628.5,False
RPL39,413.0,1895.0,454.0,7753.0,2628.75,False
FCGRT,919.0,1310.0,536.0,7753.0,2629.5,False
BPTF,1064.0,430.0,1273.0,7753.0,2630.0,False
ZFYVE16,623.0,1022.0,1123.0,7753.0,2630.25,False
HSH2D,1060.0,799.0,910.0,7753.0,2630.5,False
DYRK1A,651.0,900.0,1223.0,7753.0,2631.75,False
HSPA5,835.0,1384.0,560.0,7753.0,2633.0,False
KMT2E,612.0,1352.0,816.0,7753.0,2633.25,False
IFNGR1,821.0,1517.0,442.0,7753.0,2633.25,False
CYLD,1010.0,762.0,1010.0,7753.0,2633.75,False
ZFAND5,945.0,1160.0,679.0,7753.0,2634.25,False
HSBP1,924.0,665.0,1199.0,7753.0,2635.25,False
IMPDH1,881.0,817.0,1090.0,7753.0,2635.25,False
ABHD3,1141.0,670.0,983.0,7753.0,2636.75,False
PPP1R3B,1094.0,281.0,1423.0,7753.0,2637.75,False
TRIOBP,1518.0,336.0,945.0,7753.0,2638.0,False
USP9X,1217.0,226.0,1366.0,7753.0,2640.5,False
NCOA1,352.0,1896.0,564.0,7753.0,2641.25,False
VNN3,1183.0,333.0,1299.0,7753.0,2642.0,False
RAD21,721.0,1481.0,615.0,7753.0,2642.5,False
SRSF3,823.0,1087.0,908.0,7753.0,2642.75,False
COX6B1,692.0,1791.0,354.0,7753.0,2647.5,False
SH3BP2,1073.0,714.0,1054.0,7753.0,2648.5,False
CARD16,971.0,508.0,1363.0,7753.0,2648.75,False
RGS19,869.0,794.0,1183.0,7753.0,2649.75,False
TMUB2,782.0,1058.0,1013.0,7753.0,2651.5,False
CTDSP1,1066.0,677.0,1114.0,7753.0,2652.5,False
PTMA,672.0,1026.0,1160.0,7753.0,2652.75,False
RPS26,691.0,814.0,1353.0,7753.0,2652.75,False
CLIC1,640.0,1649.0,572.0,7753.0,2653.5,False
PRRC2C,929.0,879.0,1055.0,7753.0,2654.0,False
PPM1A,977.0,624.0,1263.0,7753.0,2654.25,False
YTHDF3,1097.0,342.0,1431.0,7753.0,2655.75,False
LINC00528,598.0,1494.0,783.0,7753.0,2657.0,False
NUP214,1197.0,442.0,1239.0,7753.0,2657.75,False
CHSY1,1907.0,431.0,8260.5,36.5,2658.75,False
GPCPD1,732.0,1543.0,608.0,7753.0,2659.0,False
BEST1,1384.0,951.0,550.0,7753.0,2659.5,False
UBR2,427.0,1817.0,641.0,7753.0,2659.5,False
PPP2R5A,648.0,1388.0,853.0,7753.0,2660.5,False
KLF2,24.0,2821.0,46.0,7753.0,2661.0,False
NADK,536.0,1745.0,611.0,7753.0,2661.25,False
SULF2,1233.0,400.0,1259.0,7753.0,2661.25,False
IFIT3,1214.0,830.0,849.0,7753.0,2661.5,False
DIAPH1,1159.0,325.0,1410.0,7753.0,2661.75,False
MECP2,950.0,820.0,1131.0,7753.0,2663.5,False
HIST2H2BE,980.0,1315.0,609.0,7753.0,2664.25,False
CWC25,1080.0,588.0,1240.0,7753.0,2665.25,False
CARD8,920.0,1114.0,875.0,7753.0,2665.5,False
DEDD2,1181.0,420.0,1308.0,7753.0,2665.5,False
ASAP1,781.0,1672.0,457.0,7753.0,2665.75,False
GDI2,1123.0,722.0,1065.0,7753.0,2665.75,False
CLEC4A,1244.0,512.0,1158.0,7753.0,2666.75,False
FFAR2,263.0,2363.0,290.0,7753.0,2667.25,False
RBMS1,158.0,2452.0,310.0,7753.0,2668.25,False
HMGN2,1028.0,612.0,1285.0,7753.0,2669.5,False
SEC62,1296.0,657.0,976.0,7753.0,2670.5,False
AL034397.3,730.0,1689.0,523.0,7753.0,2673.75,False
PPM1F,963.0,1432.0,547.0,7753.0,2673.75,False
RPS25,911.0,543.0,1489.0,7753.0,2674.0,False
NLRP1,1255.0,470.0,1222.0,7753.0,2675.0,False
TDP2,913.0,974.0,1062.0,7753.0,2675.5,False
AC007032.1,665.0,1747.0,543.0,7753.0,2677.0,False
TLR8,1050.0,509.0,1399.0,7753.0,2677.75,False
TGFB1,125.0,2322.0,520.0,7753.0,2680.0,False
MBD6,549.0,2312.0,111.0,7753.0,2681.25,False
SH3GLB1,438.0,2105.0,431.0,7753.0,2681.75,False
DDIT3,936.0,1808.0,232.0,7753.0,2682.25,False
RBP7,1162.0,840.0,975.0,7753.0,2682.5,False
CUL3,766.0,1207.0,1004.0,7753.0,2682.5,False
CEACAM3,1004.0,1296.0,686.0,7753.0,2684.75,False
CASP8,827.0,1082.0,1077.0,7753.0,2684.75,False
TNFSF13B,1175.0,591.0,1221.0,7753.0,2685.0,False
PHF21A,1040.0,1108.0,840.0,7753.0,2685.25,False
PLCG2,799.0,1456.0,735.0,7753.0,2685.75,False
UBXN2B,1223.0,511.0,1268.0,7753.0,2688.75,False
GMIP,1027.0,1012.0,964.0,7753.0,2689.0,False
GAB2,1093.0,706.0,1208.0,7753.0,2690.0,False
ASAH1,160.0,2410.0,437.0,7753.0,2690.0,False
SOCS3,1205.0,822.0,982.0,7753.0,2690.5,False
RAD23B,1095.0,689.0,1229.0,7753.0,2691.5,False
LAT2,1170.0,693.0,1153.0,7753.0,2692.25,False
ZNF292,1441.0,388.0,1191.0,7753.0,2693.25,False
MAP3K3,1009.0,688.0,1324.0,7753.0,2693.5,False
RPL34,777.0,1666.0,580.0,7753.0,2694.0,False
WASHC4,1239.0,530.0,1261.0,7753.0,2695.75,False
DPF2,1319.0,1116.0,8260.5,89.0,2696.125,False
ZFP36L2,467.0,2013.0,553.0,7753.0,2696.5,False
