,is_slc
MAR01071,False
MAR01072,False
MAR01073,False
MAR01074,False
MAR01075,False
MAR01077,False
MAR03015,False
MAR01080,False
MAR01081,False
MAR01084,False
MAR01085,False
MAR01087,False
MAR01088,False
MAR01091,False
MAR01092,False
MAR01093,False
MAR01096,False
MAR01097,False
MAR01098,False
MAR01099,False
MAR01100,False
MAR01101,False
MAR01102,False
MAR01103,False
MAR01105,False
MAR01106,False
MAR01107,False
MAR01108,False
MAR01109,False
MAR01110,False
MAR01111,False
MAR01112,False
MAR01113,False
MAR01114,False
MAR01115,False
MAR01116,False
MAR01117,False
MAR01119,False
MAR01120,False
MAR01121,False
MAR01122,False
MAR01123,False
MAR01124,False
MAR01125,False
MAR01126,False
MAR01127,False
MAR01128,False
MAR01129,False
MAR01130,False
MAR01131,False
MAR01132,False
MAR01133,False
MAR01134,False
MAR01136,False
MAR01137,False
MAR01138,False
MAR01139,False
MAR01140,False
MAR01142,False
MAR01146,False
MAR01147,False
MAR01148,False
MAR01149,False
MAR01150,False
MAR01151,False
MAR01152,False
MAR01153,False
MAR01154,False
MAR01155,False
MAR01156,False
MAR01157,True
MAR01158,True
MAR01159,True
MAR01160,True
MAR01161,False
MAR01162,False
MAR01163,False
MAR01164,False
MAR01165,False
MAR01166,False
MAR01167,False
MAR01168,False
MAR01170,False
MAR01171,False
MAR01186,False
MAR01190,False
MAR01191,False
MAR01192,False
MAR01193,False
MAR01194,False
MAR01195,False
MAR01196,False
MAR01197,False
MAR01198,False
MAR01199,False
MAR01200,True
MAR01201,True
MAR01202,True
MAR01203,True
MAR01204,False
MAR01205,False
MAR01206,False
MAR01207,False
MAR01208,False
MAR01209,False
MAR01210,False
MAR01211,False
MAR01212,False
MAR01213,False
MAR01228,False
MAR01229,False
MAR01230,False
MAR01231,False
MAR01232,False
MAR01233,False
MAR01234,False
MAR01236,False
MAR01238,False
MAR01241,False
MAR01244,False
MAR01245,False
MAR01246,False
MAR01247,False
MAR01249,True
MAR01251,True
MAR01253,False
MAR01254,False
MAR01255,False
MAR01256,False
MAR01257,False
MAR01258,False
MAR01259,False
MAR01260,False
MAR01261,False
MAR01262,False
MAR01263,True
MAR01264,True
MAR01266,True
MAR01270,False
MAR01271,False
MAR01272,False
MAR01273,False
MAR01274,False
MAR01275,False
MAR01276,False
MAR01277,False
MAR01278,False
MAR01279,False
MAR01280,False
MAR01281,False
MAR01282,False
MAR01285,False
MAR01287,False
MAR01288,False
MAR01289,False
MAR01290,True
MAR01291,False
MAR01292,False
MAR01293,False
MAR01294,False
MAR01295,False
MAR01296,False
MAR01297,False
MAR01298,False
MAR01299,False
MAR01300,False
MAR01301,False
MAR01303,False
MAR01304,False
MAR04796,False
MAR08545,False
MAR08546,False
MAR08547,False
MAR08548,False
MAR08549,False
MAR08550,False
MAR08552,False
MAR08554,False
MAR08555,False
MAR08556,False
MAR08557,False
MAR08558,False
MAR08559,False
MAR08560,False
MAR08561,False
MAR00154,False
MAR00189,False
MAR00193,False
MAR00197,False
MAR00201,False
MAR00206,False
MAR00210,False
MAR00214,False
MAR00223,False
MAR00230,False
MAR00234,False
MAR00238,False
MAR00242,False
MAR00246,False
MAR00250,False
MAR00256,False
MAR00260,False
MAR00264,False
MAR00268,False
MAR00272,False
MAR00276,False
MAR00280,False
MAR00284,False
MAR00290,False
MAR00294,False
MAR00298,False
MAR00302,False
MAR00306,False
MAR00310,False
MAR00314,False
MAR00320,False
MAR00324,False
MAR00328,False
MAR00332,False
MAR00338,False
MAR00342,False
MAR00346,False
MAR00350,False
MAR00354,False
MAR00358,False
MAR00362,False
MAR00366,False
MAR00370,False
MAR00374,False
MAR00378,False
MAR00382,False
MAR00386,False
MAR00390,False
MAR00394,False
MAR00398,False
MAR00402,False
MAR00406,False
MAR00410,False
MAR00414,False
MAR00418,False
MAR00422,False
MAR00426,False
MAR00430,False
MAR00434,False
MAR00438,False
MAR03475,False
MAR03477,False
MAR00159,False
MAR02591,False
MAR02594,False
MAR02599,False
MAR02602,False
MAR02605,False
MAR02608,False
MAR02611,False
MAR02614,False
MAR02620,False
MAR02623,False
MAR02626,False
MAR02633,False
MAR02636,False
MAR02642,False
MAR02648,False
MAR02651,False
MAR02654,False
MAR02657,False
MAR02660,False
MAR02663,False
MAR02666,False
MAR02669,False
MAR02672,False
MAR02675,False
MAR02678,False
MAR02681,False
MAR02684,False
MAR02687,False
MAR02690,False
MAR02693,False
MAR02699,False
MAR02702,False
MAR02705,False
MAR02708,False
MAR02711,False
MAR02714,False
MAR02717,False
MAR02720,False
MAR02726,False
MAR02730,False
MAR02733,False
MAR02736,False
MAR02739,False
MAR02742,False
MAR02746,False
MAR02752,False
MAR02755,False
MAR02759,False
MAR02762,False
MAR02768,False
MAR02771,False
MAR02774,False
MAR02877,False
MAR03032,False
MAR03521,False
MAR00160,True
MAR00161,False
MAR00162,True
MAR00163,False
MAR02592,True
MAR02593,False
MAR02596,True
MAR02598,False
MAR02600,True
MAR02601,False
MAR02603,True
MAR02604,False
MAR02606,True
MAR02607,False
MAR02609,True
MAR02610,False
MAR02612,True
MAR02613,False
MAR02616,True
MAR02618,False
MAR02621,True
MAR02622,False
MAR02624,True
MAR02625,False
MAR02629,True
MAR02630,False
MAR02634,True
MAR02635,False
MAR02638,True
MAR02640,False
MAR02644,True
MAR02646,False
MAR02649,True
MAR02650,False
MAR02652,True
MAR02653,False
MAR02655,True
MAR02656,False
MAR02658,True
MAR02659,False
MAR02661,True
MAR02662,False
MAR02664,True
MAR02665,False
MAR02667,True
MAR02668,False
MAR02670,True
MAR02671,False
MAR02673,True
MAR02674,False
MAR02676,True
MAR02677,False
MAR02679,True
MAR02680,False
MAR02682,True
MAR02683,False
MAR02685,True
MAR02686,False
MAR02688,True
MAR02689,False
MAR02691,True
MAR02692,False
MAR02695,True
MAR02697,False
MAR02700,True
MAR02701,False
MAR02703,True
MAR02704,False
MAR02706,True
MAR02707,False
MAR02709,True
MAR02710,False
MAR02712,True
MAR02713,False
MAR02715,True
MAR02716,False
MAR02718,True
MAR02719,False
MAR02722,True
MAR02724,False
MAR02727,True
MAR02729,False
MAR02731,True
MAR02732,False
MAR02734,True
MAR02735,False
MAR02737,True
MAR02738,False
MAR02740,True
MAR02741,False
MAR02744,True
MAR02745,False
MAR02748,True
MAR02750,False
MAR02753,True
MAR02754,False
MAR02757,True
MAR02758,False
MAR02760,True
MAR02761,False
MAR02764,True
MAR02766,False
MAR02769,True
MAR02770,False
MAR02772,True
MAR02773,False
MAR02775,True
MAR02776,False
MAR03519,False
MAR03520,False
MAR08417,False
MAR08418,False
MAR03027,False
MAR03028,False
MAR03029,False
MAR03030,False
MAR03033,True
MAR03034,False
MAR03035,True
MAR03037,False
MAR02778,True
MAR02780,False
MAR02783,True
MAR02785,False
MAR02787,True
MAR02788,False
MAR02789,True
MAR02790,False
MAR02791,True
MAR02792,False
MAR02793,True
MAR02794,False
MAR02795,True
MAR02796,False
MAR02797,True
MAR02798,False
MAR02799,True
MAR02800,False
MAR02801,True
MAR02803,False
MAR02805,True
MAR02806,False
MAR02807,True
MAR02809,False
MAR02811,True
MAR02812,False
MAR02813,True
MAR02814,False
MAR02815,True
MAR02816,False
MAR02817,True
MAR02819,False
MAR02821,True
MAR02822,False
MAR02823,True
MAR02824,False
MAR02825,True
MAR02827,False
MAR02829,True
MAR02830,False
MAR02831,True
MAR02832,False
MAR02833,True
MAR02834,False
MAR02835,True
MAR02836,False
MAR02837,True
MAR02838,False
MAR02839,True
MAR02840,False
MAR02841,True
MAR02842,False
MAR02843,True
MAR02844,False
MAR02845,True
MAR02846,False
MAR02847,True
MAR02848,False
MAR02849,True
MAR02850,False
MAR02851,True
MAR02852,False
MAR02853,True
MAR02854,False
MAR02855,True
MAR02856,False
MAR02857,True
MAR02859,False
MAR02861,True
MAR02862,False
MAR02863,True
MAR02864,False
MAR02865,True
MAR02866,False
MAR02867,True
MAR02868,False
MAR02869,True
MAR02870,False
MAR02871,True
MAR02872,False
MAR02873,True
MAR02874,False
MAR02875,True
MAR02876,False
MAR02878,True
MAR02879,False
MAR02880,True
MAR02882,False
MAR02884,True
MAR02886,False
MAR02888,True
MAR02890,False
MAR02892,True
MAR02894,False
MAR02896,True
MAR02897,False
MAR02898,True
MAR02899,False
MAR02900,True
MAR02901,False
MAR02902,True
MAR02903,False
MAR02904,True
MAR02905,False
MAR02906,False
MAR02907,True
MAR02908,False
MAR02909,False
MAR02910,True
MAR02911,False
MAR02912,False
MAR02913,True
MAR02914,False
MAR02915,False
MAR02916,True
MAR02917,False
MAR02918,False
MAR02919,True
MAR02920,False
MAR02921,False
MAR02922,True
MAR02923,False
MAR02924,False
MAR02925,True
MAR02926,False
MAR02927,False
MAR02928,True
MAR02929,False
MAR02930,False
MAR02931,True
MAR02932,False
MAR00001,False
MAR00002,False
MAR00003,False
MAR00005,False
MAR00449,False
MAR00604,False
MAR00605,False
MAR00665,False
MAR00667,False
MAR00668,False
MAR00669,False
MAR00670,False
MAR00671,False
MAR00672,False
MAR00679,False
MAR00680,False
MAR00681,False
MAR00682,False
MAR00683,False
MAR00684,False
MAR07588,False
MAR03053,False
MAR03054,False
MAR03055,False
MAR03057,False
MAR03058,False
MAR03059,False
MAR03060,False
MAR03062,False
MAR03063,False
MAR03064,False
MAR03065,False
MAR03066,False
MAR03067,False
MAR03068,False
MAR03069,False
MAR03070,False
MAR03071,False
MAR03072,False
MAR03073,False
MAR03074,False
MAR03075,False
MAR03076,False
MAR03077,False
MAR03078,False
MAR03079,False
MAR03080,False
MAR03081,False
MAR03082,False
MAR03083,False
MAR03084,False
MAR03085,False
MAR03086,False
MAR03087,False
MAR03088,False
MAR03089,False
MAR03090,False
MAR03091,False
MAR03092,False
MAR03093,False
MAR03094,False
MAR03095,False
MAR03096,False
MAR03097,False
MAR03098,False
MAR03099,False
MAR03100,False
MAR03101,False
MAR03102,False
MAR03103,False
MAR03104,False
MAR03106,False
MAR03056,False
MAR03326,False
MAR03327,False
MAR03328,False
MAR03329,False
MAR03330,False
MAR03331,False
MAR03332,False
MAR03333,False
MAR03334,False
MAR03335,False
MAR03336,False
MAR03337,False
MAR03338,False
MAR03339,False
MAR03340,False
MAR03341,False
MAR03342,False
MAR03343,False
MAR03344,False
MAR03345,False
MAR03346,False
MAR03347,False
MAR03348,False
MAR03349,False
MAR03350,False
MAR03351,False
MAR03352,False
MAR03353,False
MAR03355,False
MAR03365,False
MAR03367,False
MAR03368,False
MAR03370,False
MAR03372,False
MAR03373,False
MAR03375,False
MAR03478,False
MAR03480,True
MAR03481,False
MAR03482,True
MAR03484,False
MAR03486,False
MAR03491,False
MAR03493,True
MAR03498,False
MAR03501,False
MAR03503,False
MAR03505,False
MAR03506,False
MAR03508,False
MAR03509,False
MAR03510,False
MAR03511,False
MAR03512,False
MAR03513,False
MAR03514,False
MAR03515,False
MAR03517,False
MAR03302,False
MAR03304,False
MAR03305,False
MAR03307,False
MAR03309,False
MAR03310,False
MAR03312,False
MAR03314,False
MAR03315,False
MAR03316,False
MAR03317,False
MAR03319,False
MAR03320,False
MAR03321,False
MAR03322,False
MAR03323,False
MAR03107,False
MAR03108,False
MAR03109,False
MAR03110,False
MAR03111,False
MAR03112,False
MAR03113,False
MAR03114,False
MAR03115,False
MAR03116,False
MAR03117,False
MAR03118,False
MAR03121,False
MAR03122,False
MAR03123,False
MAR03125,False
MAR03128,False
MAR03129,False
MAR03130,False
MAR03132,False
MAR03135,False
MAR03136,False
MAR03137,False
MAR03139,False
MAR03142,False
MAR03143,False
MAR03144,False
MAR03146,False
MAR03149,False
MAR03150,False
MAR03151,False
MAR03153,False
MAR03156,False
MAR03157,False
MAR03158,False
MAR03160,False
MAR03398,False
MAR03406,False
MAR03407,False
MAR03408,False
MAR03409,False
MAR03411,False
MAR03413,False
MAR03414,False
MAR03416,False
MAR03421,False
MAR03422,False
MAR03423,False
MAR03424,False
MAR03425,False
MAR03426,False
MAR09719,False
MAR03427,False
MAR03428,False
MAR03429,False
MAR03430,False
MAR03431,False
MAR03432,False
MAR03433,False
MAR03170,False
MAR03171,False
MAR03172,False
MAR03173,False
MAR03174,False
MAR03175,False
MAR03176,False
MAR03177,False
MAR03178,False
MAR03179,False
MAR03180,False
MAR03181,False
MAR03182,False
MAR03183,False
MAR03184,False
MAR03185,False
MAR03186,False
MAR03187,False
MAR03188,False
MAR03189,False
MAR03190,False
MAR03191,False
MAR03192,False
MAR03193,False
MAR03194,False
MAR03195,False
MAR03196,False
MAR03197,False
MAR03198,False
MAR03199,False
MAR03200,False
MAR03201,False
MAR03202,False
MAR03203,False
MAR03204,False
MAR03205,False
MAR03396,False
MAR03397,False
MAR03240,False
MAR03241,False
MAR03242,False
MAR03243,False
MAR03244,False
MAR03245,False
MAR03246,False
MAR03247,False
MAR03250,False
MAR03252,False
MAR03254,False
MAR03256,False
MAR03258,False
MAR03260,False
MAR03262,False
MAR03264,False
MAR03272,False
MAR03356,False
MAR03357,False
MAR03358,False
MAR03359,False
MAR03360,False
MAR03361,False
MAR03362,False
MAR03363,False
MAR03218,False
MAR03219,False
MAR03220,False
MAR03221,False
MAR03222,False
MAR03223,False
MAR03224,False
MAR03225,False
MAR03226,False
MAR03227,False
MAR03228,False
MAR03229,False
MAR03230,False
MAR03231,False
MAR03232,False
MAR03233,False
MAR03234,False
MAR03235,False
MAR03236,False
MAR03237,False
MAR03239,False
MAR03275,False
MAR03277,False
MAR03278,False
MAR03279,False
MAR03280,False
MAR03281,False
MAR03282,False
MAR03283,False
MAR03284,False
MAR03285,False
MAR03286,False
MAR03287,False
MAR03288,False
MAR03290,False
MAR03292,False
MAR03293,False
MAR03294,False
MAR03296,False
MAR03298,False
MAR01174,False
MAR01175,False
MAR01176,False
MAR01177,False
MAR01178,False
MAR01179,False
MAR01180,False
MAR01181,False
MAR01182,False
MAR01183,False
MAR01184,False
MAR01216,False
MAR01217,False
MAR01218,False
MAR01219,False
MAR01220,False
MAR01221,False
MAR01222,False
MAR01223,False
MAR01224,False
MAR01225,False
MAR01226,False
MAR03522,False
MAR03523,False
MAR03524,False
MAR03525,False
MAR03526,False
MAR03527,False
MAR03528,False
MAR03529,False
MAR03530,False
MAR03531,False
MAR03532,False
MAR03533,False
MAR03534,False
MAR01573,False
MAR06901,False
MAR06903,False
MAR06904,False
MAR06905,False
MAR06906,False
MAR06907,False
MAR06908,False
MAR06909,False
MAR06910,False
MAR01920,False
MAR01924,False
MAR01926,False
MAR01927,False
MAR01928,False
MAR01929,False
MAR01940,False
MAR01941,False
MAR01948,False
MAR01949,False
MAR01989,False
MAR01990,False
MAR01991,False
MAR01992,False
MAR01993,False
MAR02002,False
MAR02003,False
MAR02004,False
MAR02005,False
MAR02007,False
MAR02009,False
MAR02010,False
MAR02011,False
MAR04766,False
MAR06795,False
MAR06796,False
MAR07648,False
MAR07928,False
MAR07930,False
MAR07931,False
MAR07932,False
MAR07934,False
MAR07935,False
MAR07936,False
MAR07937,False
MAR07938,False
MAR07939,False
MAR07940,False
MAR07941,False
MAR07942,False
MAR07943,False
MAR07945,False
MAR07948,False
MAR07950,False
MAR07952,False
MAR07954,False
MAR07955,False
MAR07957,False
MAR07958,False
MAR07959,False
MAR07962,False
MAR07965,False
MAR07968,False
MAR02041,False
MAR07970,False
MAR07971,False
MAR07972,False
MAR07973,False
MAR07974,False
MAR07976,False
MAR07978,False
MAR07980,False
MAR07984,False
MAR07987,False
MAR01944,False
MAR01945,False
MAR01952,False
MAR01953,False
MAR01958,False
MAR01959,False
MAR01960,False
MAR01962,False
MAR01963,False
MAR01967,False
MAR01968,False
MAR01969,False
MAR01970,False
MAR01971,False
MAR01973,False
MAR01974,False
MAR01976,False
MAR01977,False
MAR01978,False
MAR01982,False
MAR01983,False
MAR02014,False
MAR02015,False
MAR02016,False
MAR02017,False
MAR02018,False
MAR02019,False
MAR02020,False
MAR02025,False
MAR01440,False
MAR01445,False
MAR01448,False
MAR01454,False
MAR01465,False
MAR01467,False
MAR01470,False
MAR01473,False
MAR01477,False
MAR01478,False
MAR01479,False
MAR01484,False
MAR01490,False
MAR01493,False
MAR01494,False
MAR01495,False
MAR01496,False
MAR01500,False
MAR01502,False
MAR01503,False
MAR01504,False
MAR01505,False
MAR01509,False
MAR01512,False
MAR01516,False
MAR01519,False
MAR01526,False
MAR01533,False
MAR01557,False
MAR01558,False
MAR01565,False
MAR01535,False
MAR01536,False
MAR01538,False
MAR01539,False
MAR01540,False
MAR01543,False
MAR01544,False
MAR01545,False
MAR01546,False
MAR01547,False
MAR01548,False
MAR01549,False
MAR01550,False
MAR01551,False
MAR01552,False
MAR01553,False
MAR01437,False
MAR01451,False
MAR01457,False
MAR01460,False
MAR01531,False
MAR01570,False
MAR01576,False
MAR01577,False
MAR03105,False
MAR04630,False
MAR02029,False
MAR02030,False
MAR02031,False
MAR02032,False
MAR02033,False
MAR02034,False
MAR02036,False
MAR02037,False
MAR02038,False
MAR02042,False
MAR02043,False
MAR02044,False
MAR02045,False
MAR02046,False
MAR02047,False
MAR02048,False
MAR02049,False
MAR02051,False
MAR02052,False
MAR02053,False
MAR02054,False
MAR02055,False
MAR02057,False
MAR02058,False
MAR02059,False
MAR02060,False
MAR02061,False
MAR02063,False
MAR02064,False
MAR02068,False
MAR02069,False
MAR02070,False
MAR02071,False
MAR02072,False
MAR02073,False
MAR02074,False
MAR02075,False
MAR02076,False
MAR02078,False
MAR02079,False
MAR02083,False
MAR02084,False
MAR02085,False
MAR02086,False
MAR02088,False
MAR02089,False
MAR02091,False
MAR02095,False
MAR02096,False
MAR02097,False
MAR02098,False
MAR02099,False
MAR02100,False
MAR02102,False
MAR02106,False
MAR02107,False
MAR02108,False
MAR02109,False
MAR02110,False
MAR02111,False
MAR02112,False
MAR02113,False
MAR03538,False
MAR03539,False
MAR03540,False
MAR03541,False
MAR03542,False
MAR03543,False
MAR03544,False
MAR03545,False
MAR03546,False
MAR03547,False
MAR03548,False
MAR03549,False
MAR03550,False
MAR03551,False
MAR03552,False
MAR03553,False
MAR03554,False
MAR03555,False
MAR03556,False
MAR03557,False
MAR03558,False
MAR03559,False
MAR03560,False
MAR03561,False
MAR03562,False
MAR03563,False
MAR03564,False
MAR03565,False
MAR03566,False
MAR03567,False
MAR03568,False
MAR03569,False
MAR03570,False
MAR03571,False
MAR03572,False
MAR03573,False
MAR03574,False
MAR03575,False
MAR03576,False
MAR03577,False
MAR03578,False
MAR03579,False
MAR03580,False
MAR03581,False
MAR03582,False
MAR03583,False
MAR03584,False
MAR03585,False
MAR03586,False
MAR03587,False
MAR03588,False
MAR03589,False
MAR03590,False
MAR03591,False
MAR03592,False
MAR03593,False
MAR03594,False
MAR03595,False
MAR03596,False
MAR03625,False
MAR03626,False
MAR03627,False
MAR03628,False
MAR03629,False
MAR03630,False
MAR03631,False
MAR03632,False
MAR03633,False
MAR03634,False
MAR03635,False
MAR03636,False
MAR03637,False
MAR03638,False
MAR03639,False
MAR03640,False
MAR03641,False
MAR03642,False
MAR03643,False
MAR03644,False
MAR03645,False
MAR03646,False
MAR03647,False
MAR03648,False
MAR03649,False
MAR03650,False
MAR03651,False
MAR03652,False
MAR03653,False
MAR03654,False
MAR03655,False
MAR03656,False
MAR03657,False
MAR03658,False
MAR03659,False
MAR03660,False
MAR03661,False
MAR03662,False
MAR03663,False
MAR03664,False
MAR03665,False
MAR03666,False
MAR03667,False
MAR03668,False
MAR03669,False
MAR03670,False
MAR03671,False
MAR03672,False
MAR03673,False
MAR03674,False
MAR03675,False
MAR03676,False
MAR03677,False
MAR03678,False
MAR03679,False
MAR03680,False
MAR03681,False
MAR03682,False
MAR03683,False
MAR03684,False
MAR03685,False
MAR03686,False
MAR03687,False
MAR03688,False
MAR03689,False
MAR03690,False
MAR03691,False
MAR03692,False
MAR03693,False
MAR03694,False
MAR03695,False
MAR03696,False
MAR03697,False
MAR03698,False
MAR03699,False
MAR03700,False
MAR03701,False
MAR03703,False
MAR03704,False
MAR03705,False
MAR03706,False
MAR03707,False
MAR03708,False
MAR03709,False
MAR03710,False
MAR03711,False
MAR03712,False
MAR03713,False
MAR03714,False
MAR03715,False
MAR03716,False
MAR03717,False
MAR03718,False
