feature,lda_score
MAR06347__sd_flux,2.018154680943745e+26
MAR06319__cv,2.018154680943745e+26
MAR06319__sd_flux,2.018154680943745e+26
MAR00166__cv,2.018154680943745e+26
MAR05137__sd_flux,2.01236262501587e+26
MAR07789__sd_flux,2.0094856206819278e+26
MAR02730__cv,2.007301087451919e+26
MAR02505__sd_flux,1.999713692937992e+26
MAR00145__mean_flux,1.998544144054009e+26
MAR00388__cv,1.983073345133781e+26
MAR10036__sd_flux,1.980920104677836e+26
MAR10539__cv,1.9804005563869985e+26
MAR03683__cv,1.9804005563869985e+26
MAR02677__sd_flux,1.979657296218964e+26
MAR02202__mean_flux,1.9710737725616545e+26
MAR10022__sd_flux,1.9697255328227183e+26
MAR04846__mean_flux,1.9691664366035965e+26
MAR03246__sd_flux,1.9690919994522356e+26
MAR04652__ci_lower,1.9675593315948715e+26
MAR04410__ci_upper,1.9675593315948715e+26
MAR02703__sd_flux,1.9673033822515885e+26
MAR02475__mean_flux,1.966847600658514e+26
MAR02090__ci_lower,1.9659735432765338e+26
MAR02089__ci_lower,1.9659735432765338e+26
MAR05155__cv,1.9650740157384893e+26
MAR03741__mean_flux,1.9650058910190543e+26
MAR04131__cv,1.9637216886993193e+26
MAR10301__mean_flux,1.9633158590581156e+26
MAR09801__mean_flux,1.9633158590581156e+26
MAR10394__mean_flux,1.9633158590581156e+26
MAR05991__mean_flux,1.9613929842007824e+26
MAR10019__ci_lower,1.9603716365022645e+26
MAR04469__mean_flux,1.9551500008736888e+26
MAR03970__sd_flux,1.9544542248712525e+26
MAR02215__mean_flux,1.9510686127706283e+26
MAR00240__cv,1.9490370128502165e+26
MAR02561__sd_flux,1.9382001151518904e+26
MAR02762__ci_lower,1.937192706386716e+26
MAR04882__sd_flux,1.9354787475599333e+26
MAR09437__sd_flux,1.9354787475599333e+26
MAR11841__mean_flux,1.9338450703968494e+26
MAR06128__mean_flux,1.932304100554869e+26
MAR11256__sd_flux,1.9317811225564214e+26
MAR01763__cv,1.931397237331135e+26
MAR02906__ci_lower,1.930881517791204e+26
biomass_mac__sd_flux,1.929041071878272e+26
MAR01435__sd_flux,1.9285796884246447e+26
MAR09755__sd_flux,1.927469969581889e+26
MAR09748__sd_flux,1.927469969581889e+26
MAR09776__sd_flux,1.927469969581889e+26
MAR09752__sd_flux,1.927469969581889e+26
MAR09764__sd_flux,1.927469969581889e+26
MAR09751__sd_flux,1.927469969581889e+26
MAR09782__sd_flux,1.927469969581889e+26
MAR09747__sd_flux,1.927469969581889e+26
MAR09785__sd_flux,1.927469969581889e+26
MAR09746__sd_flux,1.927469969581889e+26
MAR09756__sd_flux,1.927469969581889e+26
MAR09743__sd_flux,1.927469969581889e+26
MAR09794__sd_flux,1.927469969581889e+26
MAR09796__sd_flux,1.927469969581889e+26
MAR09753__sd_flux,1.927469969581889e+26
MAR09765__sd_flux,1.927469969581889e+26
MAR09440__sd_flux,1.9262835661960997e+26
MAR04947__sd_flux,1.9262835661960997e+26
MAR01491__cv,1.9226271471517983e+26
MAR09756__cv,1.9204649957137085e+26
MAR09752__cv,1.9204649957137085e+26
MAR09764__cv,1.9204649957137085e+26
MAR09755__cv,1.9204649957137085e+26
MAR09751__cv,1.9204649957137085e+26
MAR09765__cv,1.9204649957137085e+26
MAR09748__cv,1.9204649957137085e+26
MAR09776__cv,1.9204649957137085e+26
MAR09747__cv,1.9204649957137085e+26
MAR09782__cv,1.9204649957137085e+26
MAR09746__cv,1.9204649957137085e+26
MAR09785__cv,1.9204649957137085e+26
MAR09743__cv,1.9204649957137085e+26
MAR09794__cv,1.9204649957137085e+26
MAR09796__cv,1.9204649957137085e+26
MAR09753__cv,1.9204649957137085e+26
MAR03343__mean_flux,1.920421358569869e+26
MAR03621__cv,1.920421358569869e+26
MAR01701__ci_upper,1.9196573019924577e+26
MAR09796__mean_flux,1.916896762071334e+26
MAR09794__mean_flux,1.916896762071334e+26
MAR09743__mean_flux,1.916896762071334e+26
MAR09785__mean_flux,1.916896762071334e+26
MAR09747__mean_flux,1.916896762071334e+26
MAR09782__mean_flux,1.916896762071334e+26
MAR09748__mean_flux,1.916896762071334e+26
MAR09776__mean_flux,1.916896762071334e+26
MAR09765__mean_flux,1.916896762071334e+26
MAR09764__mean_flux,1.916896762071334e+26
MAR09755__mean_flux,1.916896762071334e+26
MAR09756__mean_flux,1.916896762071334e+26
MAR09753__mean_flux,1.916896762071334e+26
MAR11246__cv,1.9136874365075648e+26
MAR02926__cv,1.913554868935538e+26
MAR04599__mean_flux,1.9133133070132016e+26
MAR10434__ci_upper,1.908893206848719e+26
MAR02813__cv,1.9076172767936686e+26
MAR05304__mean_flux,1.9076017138229314e+26
MAR09793__sd_flux,1.904904379988599e+26
MAR03027__ci_lower,1.904904379988599e+26
MAR06145__cv,1.9024375069838874e+26
MAR03247__sd_flux,1.9020582054288594e+26
MAR02742__sd_flux,1.9020524332692167e+26
MAR09912__cv,1.8944730514855803e+26
MAR02481__ci_upper,1.8857529988556698e+26
MAR02900__mean_flux,1.8834212402913796e+26
MAR05502__sd_flux,1.8823094892496993e+26
MAR07205__cv,1.881845223938256e+26
MAR05143__ci_lower,1.8768947808536775e+26
MAR02236__mean_flux,1.875335893319679e+26
MAR11382__ci_lower,1.8747989367142867e+26
MAR11381__ci_lower,1.8747989367142867e+26
MAR02424__mean_flux,1.874235737889878e+26
MAR03260__cv,1.871323849363254e+26
MAR00276__ci_upper,1.8693774167205563e+26
MAR03725__cv,1.86891066529568e+26
MAR03850__mean_flux,1.8671461487148525e+26
MAR02489__cv,1.8609374790624462e+26
MAR02491__cv,1.8609374790624462e+26
MAR09203__sd_flux,1.860629498412639e+26
MAR08867__sd_flux,1.860629498412639e+26
MAR12043__sd_flux,1.858185694443661e+26
MAR09034__ci_upper,1.8554928556008655e+26
MAR01380__ci_upper,1.8554928556008655e+26
MAR00060__ci_lower,1.8550641618928383e+26
MAR02347__ci_lower,1.8513657805768842e+26
MAR03673__cv,1.850889188271804e+26
MAR01703__cv,1.8433252250079822e+26
MAR09318__ci_lower,1.8397894180362346e+26
MAR06529__ci_lower,1.8397894180362346e+26
MAR20161__cv,1.835881792924856e+26
MAR04815__sd_flux,1.8354624489631405e+26
MAR10343__cv,1.834421112989883e+26
MAR09706__mean_flux,1.8339752470385043e+26
MAR09655__mean_flux,1.8339752470385043e+26
MAR04200__mean_flux,1.8301174086444457e+26
MAR02218__cv,1.8262423127149116e+26
MAR02217__cv,1.8262423127149116e+26
MAR02201__sd_flux,1.8261083596319143e+26
MAR03849__cv,1.8261083596319143e+26
MAR04217__cv,1.825933170005079e+26
MAR03241__sd_flux,1.8240426868163217e+26
MAR11805__sd_flux,1.8208677927363632e+26
MAR03939__sd_flux,1.8204365070901126e+26
MAR00960__mean_flux,1.8134562003320272e+26
MAR07814__cv,1.8115291750098118e+26
MAR07809__mean_flux,1.807583837722505e+26
MAR03617__ci_lower,1.806885914557614e+26
MAR02806__sd_flux,1.806131862063663e+26
MAR03633__sd_flux,1.806131862063663e+26
MAR10037__mean_flux,1.805327473577735e+26
MAR10398__mean_flux,1.802800801603377e+26
MAR10320__mean_flux,1.802800801603377e+26
MAR09951__sd_flux,1.8003648195294313e+26
MAR02670__mean_flux,1.798936602576562e+26
MAR06262__ci_upper,1.798183051184808e+26
MAR01031__sd_flux,1.795680322304748e+26
MAR01780__sd_flux,1.793708873211075e+26
MAR07155__ci_lower,1.7916159762906222e+26
MAR00149__sd_flux,1.7911551846609047e+26
MAR02479__mean_flux,1.7904901554489667e+26
MAR02268__sd_flux,1.7882566966882756e+26
MAR03236__ci_lower,1.7832032078285798e+26
MAR03752__mean_flux,1.7812131488161713e+26
MAR07762__sd_flux,1.7810731784892384e+26
MAR05038__ci_lower,1.780959994930864e+26
MAR02766__ci_upper,1.7806282567143827e+26
MAR04670__mean_flux,1.7794800550687928e+26
MAR06033__sd_flux,1.7788956654981628e+26
MAR03252__mean_flux,1.7754917936321947e+26
MAR08217__cv,1.7745159856742388e+26
MAR02475__sd_flux,1.7742547438044814e+26
MAR03186__ci_lower,1.7741512024775406e+26
MAR00577__mean_flux,1.7726576709556696e+26
MAR05511__mean_flux,1.771735788515344e+26
MAR03479__ci_lower,1.7687746404608303e+26
MAR06821__mean_flux,1.7680882156677403e+26
MAR02772__ci_upper,1.7653442617707414e+26
MAR02689__ci_lower,1.7626552723626117e+26
MAR02687__mean_flux,1.7613076491387314e+26
MAR10392__cv,1.7572596987601958e+26
MAR01704__mean_flux,1.7568785936710362e+26
MAR08420__cv,1.7512109365556933e+26
MAR02395__cv,1.7497705856269993e+26
MAR02831__cv,1.748467456534205e+26
MAR20128__mean_flux,1.746324340881645e+26
MAR00230__mean_flux,1.7439782805943235e+26
MAR09825__ci_lower,1.7426203819685965e+26
MAR09902__ci_upper,1.7425241705758425e+26
MAR03015__ci_lower,1.738369570032209e+26
MAR01671__sd_flux,1.737092434365892e+26
MAR08943__ci_upper,1.7365056867586234e+26
MAR03074__sd_flux,1.7353125892126883e+26
MAR02436__mean_flux,1.734872770352079e+26
MAR04855__cv,1.7313274411271185e+26
MAR13055__mean_flux,1.7309230319654414e+26
MAR07434__sd_flux,1.727266263810104e+26
MAR13019__ci_lower,1.725556504472452e+26
MAR06847__sd_flux,1.7254202169487938e+26
MAR04661__cv,1.7244422902535572e+26
MAR00160__cv,1.724350519843547e+26
MAR06593__cv,1.724053279557677e+26
MAR04897__ci_lower,1.7225991097923352e+26
MAR02505__mean_flux,1.7217425062838138e+26
MAR04740__ci_upper,1.7212258480011326e+26
MAR04106__sd_flux,1.7205978246595724e+26
MAR04445__sd_flux,1.71853807386335e+26
MAR03845__mean_flux,1.7149360338213834e+26
MAR02379__ci_upper,1.7146656224069908e+26
MAR10400__sd_flux,1.7146656224069908e+26
MAR03035__cv,1.7146656224069908e+26
MAR10339__sd_flux,1.7146656224069908e+26
MAR06742__cv,1.714384755665402e+26
MAR02783__sd_flux,1.7130588394787096e+26
MAR12829__cv,1.711978234504977e+26
MAR02336__ci_lower,1.709420848553449e+26
MAR02334__ci_lower,1.709420848553449e+26
MAR02332__ci_lower,1.709420848553449e+26
MAR04866__cv,1.707094654358109e+26
MAR06809__cv,1.707094654358109e+26
MAR00507__mean_flux,1.706123985683062e+26
MAR00515__mean_flux,1.706123985683062e+26
MAR11311__mean_flux,1.706103603173844e+26
MAR11277__cv,1.7049411205521152e+26
MAR00979__ci_upper,1.6985332076858447e+26
MAR03763__ci_lower,1.6950845119036186e+26
MAR02423__cv,1.6907887161469005e+26
MAR02233__cv,1.6853263223999462e+26
MAR08375__cv,1.6843608774377568e+26
MAR03899__ci_lower,1.682641616939366e+26
MAR03861__ci_upper,1.6812470690580027e+26
MAR06233__mean_flux,1.6780918815194474e+26
MAR05082__mean_flux,1.6778528243846774e+26
MAR04288__sd_flux,1.6757908110749536e+26
MAR05322__ci_upper,1.6749277140856025e+26
MAR06015__cv,1.6741913780890588e+26
MAR10455__mean_flux,1.6717083278455617e+26
MAR02237__mean_flux,1.6701298585986492e+26
MAR11361__mean_flux,1.670085730420803e+26
MAR00381__cv,1.667214106612123e+26
MAR02693__cv,1.665055875442455e+26
MAR02638__sd_flux,1.6631995458695832e+26
MAR02709__cv,1.6614411391301253e+26
MAR07251__cv,1.660785397987749e+26
MAR10389__ci_lower,1.6594527941261037e+26
MAR04396__ci_upper,1.6594527941261037e+26
MAR10263__ci_upper,1.6594527941261037e+26
MAR04308__ci_lower,1.6594527941261037e+26
MAR03163__sd_flux,1.6587742673756387e+26
MAR11255__cv,1.6533353364361346e+26
MAR05344__cv,1.652509584288874e+26
MAR02661__cv,1.6519308434585375e+26
MAR08454__cv,1.650718898357399e+26
MAR02403__sd_flux,1.64897518294538e+26
MAR05126__mean_flux,1.647447620120785e+26
MAR11260__cv,1.645580732002966e+26
MAR04110__sd_flux,1.645081530199944e+26
MAR01136__mean_flux,1.6431736982826378e+26
MAR09260__sd_flux,1.6425614771347123e+26
MAR07884__cv,1.6421087443920385e+26
MAR01134__cv,1.6386662555177354e+26
MAR07757__mean_flux,1.6345924652428127e+26
MAR06688__sd_flux,1.6343869476506778e+26
MAR12023__cv,1.630836165709918e+26
MAR02416__sd_flux,1.6291066390498333e+26
MAR11749__mean_flux,1.627803527602247e+26
MAR03163__cv,1.6261615698348968e+26
MAR02980__mean_flux,1.6254876071179785e+26
MAR01452__mean_flux,1.6236324600648187e+26
MAR02892__sd_flux,1.622423462652111e+26
MAR04887__mean_flux,1.6218576824286657e+26
MAR02616__ci_upper,1.621508813608771e+26
MAR07174__sd_flux,1.6188243273119685e+26
MAR02924__ci_upper,1.6104508918345554e+26
MAR08943__mean_flux,1.605951262295388e+26
MAR07891__cv,1.6046540560168078e+26
MAR07210__sd_flux,1.6038213311781406e+26
MAR07209__sd_flux,1.6038213311781406e+26
MAR05357__cv,1.6032214191735673e+26
MAR02702__ci_lower,1.6024012840468092e+26
MAR03552__mean_flux,1.6014838403021724e+26
MAR05466__sd_flux,1.6001080846940024e+26
MAR06776__mean_flux,1.59998411631156e+26
MAR11463__mean_flux,1.59998411631156e+26
MAR05074__sd_flux,1.5985273506867485e+26
MAR03587__mean_flux,1.598134266345724e+26
MAR02640__ci_lower,1.5945898953587078e+26
MAR04002__ci_upper,1.5944829107558292e+26
MAR08471__sd_flux,1.5930722558048706e+26
MAR00465__cv,1.5917614334801133e+26
MAR05343__mean_flux,1.5915722805574228e+26
MAR02270__ci_lower,1.590668759046418e+26
MAR02598__ci_lower,1.590087272489605e+26
MAR13085__mean_flux,1.589621786786514e+26
MAR11464__mean_flux,1.588999011192178e+26
MAR05155__sd_flux,1.58769780293678e+26
MAR00117__sd_flux,1.587436752718173e+26
MAR02796__sd_flux,1.5864326624618095e+26
MAR12125__cv,1.5860470272678066e+26
MAR02768__sd_flux,1.585893654422965e+26
MAR07252__sd_flux,1.5840764150731183e+26
MAR02593__ci_lower,1.5833226007510075e+26
MAR06161__sd_flux,1.5829081543734737e+26
MAR03757__cv,1.5816974223685044e+26
MAR03235__ci_lower,1.5801965846726428e+26
MAR02204__sd_flux,1.5798769094641e+26
MAR04477__ci_upper,1.5774513719060533e+26
MAR02705__sd_flux,1.576963237166107e+26
MAR02239__cv,1.5738633774963842e+26
MAR02242__cv,1.5738633774963842e+26
MAR01151__mean_flux,1.573092643297624e+26
MAR02576__mean_flux,1.572324128680849e+26
MAR02575__mean_flux,1.572324128680849e+26
MAR00893__mean_flux,1.5722053568616476e+26
MAR04796__mean_flux,1.5716341894981882e+26
MAR06912__sd_flux,1.5711701849569453e+26
MAR08987__sd_flux,1.5711701849569453e+26
MAR09836__cv,1.5705835327290355e+26
MAR00057__sd_flux,1.5705583372513124e+26
MAR02824__mean_flux,1.5691730838710003e+26
MAR02823__mean_flux,1.5691730838710003e+26
MAR00106__sd_flux,1.5672431521899544e+26
MAR01672__mean_flux,1.5665004137850793e+26
MAR01311__sd_flux,1.565245678817452e+26
MAR03242__mean_flux,1.5651332833030525e+26
MAR06414__ci_upper,1.5626327899050025e+26
MAR06413__ci_upper,1.5626327899050025e+26
MAR04209__ci_upper,1.5626327899050025e+26
MAR02774__ci_upper,1.559575039669028e+26
MAR02397__sd_flux,1.5593861321934225e+26
MAR04967__ci_lower,1.557644723886911e+26
MAR03241__mean_flux,1.556678090899868e+26
MAR01075__mean_flux,1.5533039114550556e+26
MAR11276__cv,1.5530737937836207e+26
MAR05461__sd_flux,1.5519757542041654e+26
MAR04900__ci_upper,1.5515729120727384e+26
MAR06778__cv,1.5509189778498885e+26
MAR07676__cv,1.550916010911546e+26
MAR12896__sd_flux,1.550113908249301e+26
MAR00489__mean_flux,1.5499951646657645e+26
MAR02832__cv,1.5497832153574252e+26
MAR09446__sd_flux,1.5491093345777864e+26
MAR03222__cv,1.549087018748178e+26
MAR05191__mean_flux,1.548312005812675e+26
MAR00336__ci_upper,1.5477418976237207e+26
MAR00519__sd_flux,1.5470692909677147e+26
MAR09165__mean_flux,1.5465711859184659e+26
MAR03647__mean_flux,1.5458352565608359e+26
MAR08917__cv,1.5457890812066002e+26
MAR05783__mean_flux,1.5431601848517384e+26
MAR06146__sd_flux,1.541772410061898e+26
MAR06825__sd_flux,1.5392638459956593e+26
MAR04969__ci_lower,1.5391878222061609e+26
MAR10006__cv,1.5383408461785132e+26
MAR10205__cv,1.5383408461785132e+26
MAR00164__mean_flux,1.5376796928452916e+26
MAR09810__mean_flux,1.5376796928452916e+26
MAR00533__sd_flux,1.5348557692890044e+26
MAR05089__cv,1.5335617335724188e+26
MAR03671__mean_flux,1.5317928959673788e+26
MAR06047__ci_upper,1.5313423798585514e+26
MAR08016__sd_flux,1.5285800800384932e+26
MAR00125__sd_flux,1.5265547031305045e+26
MAR10241__sd_flux,1.5248307601542041e+26
MAR04830__cv,1.5236261255931986e+26
MAR12043__cv,1.5230732103800353e+26
MAR03439__cv,1.5200796348940383e+26
MAR02773__ci_upper,1.520060269062586e+26
MAR05450__ci_upper,1.5166955463493142e+26
MAR07632__cv,1.5165659080521387e+26
MAR05110__mean_flux,1.5145420293166751e+26
MAR09351__ci_upper,1.5128800243491978e+26
MAR06887__ci_upper,1.5126768702347946e+26
MAR04674__cv,1.5120328070495559e+26
MAR02181__mean_flux,1.5112029141565415e+26
MAR08771__cv,1.5108998129479812e+26
MAR02626__mean_flux,1.5103000317084558e+26
MAR04739__ci_lower,1.5078425236383414e+26
MAR00695__ci_upper,1.5077595433185888e+26
MAR04844__sd_flux,1.5075490775004498e+26
MAR02618__ci_upper,1.5074746673502777e+26
MAR03847__mean_flux,1.5073404343441738e+26
MAR00381__sd_flux,1.5071292656078945e+26
MAR02598__ci_upper,1.506892711134227e+26
MAR08699__sd_flux,1.5062341495137083e+26
MAR06675__sd_flux,1.5062341495137083e+26
MAR04480__ci_lower,1.5055183718500688e+26
MAR00276__sd_flux,1.5049780071108765e+26
MAR03695__sd_flux,1.5046658605879846e+26
MAR12660__sd_flux,1.5031212441890221e+26
MAR07266__mean_flux,1.5027595424439886e+26
MAR02486__cv,1.5022353047469452e+26
MAR04895__sd_flux,1.5018133723727378e+26
MAR09046__mean_flux,1.500336779538225e+26
MAR03411__mean_flux,1.498859530923846e+26
MAR02773__ci_lower,1.4982541895036959e+26
MAR09842__cv,1.4981575690748302e+26
MAR09820__cv,1.4981575690748302e+26
MAR04846__sd_flux,1.4974669657410556e+26
MAR07789__cv,1.4971806763850629e+26
MAR00330__ci_lower,1.4967649236800254e+26
MAR00336__ci_lower,1.4967649236800254e+26
MAR00105__mean_flux,1.4946671309105133e+26
MAR20164__sd_flux,1.4941795749486505e+26
MAR00895__sd_flux,1.4938549880884048e+26
MAR00894__sd_flux,1.4938549880884048e+26
MAR04194__sd_flux,1.493594160383779e+26
MAR00502__cv,1.4934632942457537e+26
MAR02495__mean_flux,1.493405477682203e+26
MAR08626__sd_flux,1.4932081149140745e+26
MAR04678__cv,1.4921505942463055e+26
MAR00566__ci_upper,1.4900927949411632e+26
MAR03675__mean_flux,1.489732802843757e+26
MAR10781__cv,1.4895376947405696e+26
MAR04147__cv,1.4887642688192025e+26
MAR02780__sd_flux,1.4859047843965981e+26
MAR00635__cv,1.4858885369072516e+26
MAR05133__ci_lower,1.4850071767402999e+26
MAR09092__cv,1.4846579812219755e+26
MAR06018__cv,1.483372753704301e+26
MAR04924__sd_flux,1.4814662190404774e+26
MAR04018__ci_upper,1.4797538150222833e+26
MAR20118__sd_flux,1.479526315351859e+26
MAR04948__cv,1.477109942963782e+26
MAR09242__cv,1.477109942963782e+26
MAR06000__mean_flux,1.4770270228638628e+26
MAR06047__ci_lower,1.4743482381070694e+26
MAR01394__cv,1.4736909078094822e+26
MAR02712__mean_flux,1.4735909617980813e+26
MAR03125__cv,1.4730589744080377e+26
MAR04960__cv,1.472708775246358e+26
MAR04961__cv,1.472708775246358e+26
MAR20168__cv,1.4702678150241286e+26
MAR06253__ci_lower,1.469806760244255e+26
MAR04856__cv,1.4697175621050018e+26
MAR09913__ci_upper,1.4691436107051954e+26
MAR05139__ci_lower,1.4686309525688116e+26
MAR10508__sd_flux,1.4680887053017001e+26
MAR10750__sd_flux,1.4680887053017001e+26
MAR03330__ci_lower,1.4671728088314904e+26
MAR07835__mean_flux,1.4670181313422998e+26
MAR07809__sd_flux,1.466386521526602e+26
MAR06305__mean_flux,1.4661015918305062e+26
MAR03770__cv,1.4643601860281437e+26
MAR07570__sd_flux,1.4639324486375264e+26
MAR02697__ci_upper,1.4635493860601697e+26
MAR00220__mean_flux,1.4623554208978175e+26
MAR09668__sd_flux,1.4617826125639963e+26
MAR03672__mean_flux,1.4607786760232335e+26
MAR11395__sd_flux,1.4606999016625635e+26
MAR08475__cv,1.4591187223505584e+26
MAR05194__sd_flux,1.4582130235820693e+26
MAR00330__mean_flux,1.4581942834875226e+26
MAR04265__mean_flux,1.4565169142903683e+26
MAR08410__sd_flux,1.4561095855119574e+26
MAR00084__cv,1.4556458965291312e+26
MAR02614__sd_flux,1.454765124781573e+26
MAR08887__cv,1.4541302023167537e+26
MAR06000__ci_lower,1.453587350253958e+26
MAR08886__cv,1.4500816329137904e+26
MAR03729__mean_flux,1.4499958231644673e+26
MAR02039__cv,1.4483180869846904e+26
MAR00402__cv,1.448168549508089e+26
MAR09365__ci_lower,1.4481643893941114e+26
MAR04624__cv,1.4476291137146896e+26
MAR02693__mean_flux,1.4447614911680962e+26
MAR06277__mean_flux,1.4434432772637538e+26
MAR02594__sd_flux,1.4425548588014181e+26
MAR06896__cv,1.4421997059110475e+26
MAR02039__mean_flux,1.441894871252169e+26
MAR09423__cv,1.4409839341119715e+26
MAR09064__sd_flux,1.4378238415777226e+26
MAR08787__cv,1.4370152246527443e+26
MAR00980__mean_flux,1.4350324050204801e+26
MAR03018__mean_flux,1.4345538888020023e+26
MAR03931__ci_lower,1.4318099199324052e+26
MAR04612__ci_lower,1.4318099199324052e+26
MAR08417__ci_upper,1.431281441919388e+26
MAR03402__mean_flux,1.4308358887755046e+26
MAR09418__mean_flux,1.4299015940344106e+26
MAR09076__ci_upper,1.4296982560561646e+26
MAR05987__ci_lower,1.4296982560561646e+26
MAR02528__cv,1.4269541101808135e+26
MAR02269__sd_flux,1.426751569241302e+26
MAR03982__ci_lower,1.4266942594008818e+26
MAR03240__mean_flux,1.4256029214727178e+26
MAR02716__sd_flux,1.4250706000866335e+26
MAR12569__ci_upper,1.4242339501545124e+26
MAR12979__ci_upper,1.4242339501545124e+26
MAR12700__ci_lower,1.4242339501545124e+26
MAR12946__ci_upper,1.4242339501545124e+26
MAR12663__ci_upper,1.4242339501545124e+26
MAR12571__ci_upper,1.4242339501545124e+26
MAR02322__sd_flux,1.4224643238046752e+26
MAR08861__mean_flux,1.4216232864679214e+26
MAR06004__mean_flux,1.421141081838848e+26
MAR03237__ci_lower,1.4208839672309292e+26
MAR03239__ci_upper,1.4208839672309292e+26
MAR01019__mean_flux,1.4206317442622668e+26
MAR00169__ci_upper,1.4203767807194772e+26
MAR09366__mean_flux,1.41880455014856e+26
MAR12563__mean_flux,1.4183855358966922e+26
MAR12944__mean_flux,1.4183855358966922e+26
MAR05147__mean_flux,1.4173373126797421e+26
MAR20119__sd_flux,1.4168815171803693e+26
