feature,rank_pca,rank_lda,rank_lasso,rank_shap,mean_rank,is_slc
C11orf1,6190.0,6254.0,16924.0,17240.5,11652.125,False
CCL4L2,1355.0,11091.0,16924.0,17240.5,11652.625,False
SPACA6,8435.0,4016.0,16924.0,17240.5,11653.875,False
MFSD9,8993.0,3463.0,16924.0,17240.5,11655.125,False
TPCN1,6949.0,5507.0,16924.0,17240.5,11655.125,False
ZMYND15,4245.0,8212.0,16924.0,17240.5,11655.375,False
SYK,5531.0,6934.0,16924.0,17240.5,11657.375,False
PON2,9770.0,2699.0,16924.0,17240.5,11658.375,False
AC005670.2,6043.0,6428.0,16924.0,17240.5,11658.875,False
GNG11,6120.0,6353.0,16924.0,17240.5,11659.375,False
GMFB,8178.0,4300.0,16924.0,17240.5,11660.625,False
SLC41A2,8579.0,3903.0,16924.0,17240.5,11661.625,True
AC243829.1,8053.0,4436.0,16924.0,17240.5,11663.375,False
LINC01220,6169.0,6322.0,16924.0,17240.5,11663.875,False
POLR3GL,7189.0,5315.0,16924.0,17240.5,11667.125,False
USP48,7742.0,4770.0,16924.0,17240.5,11669.125,False
BDP1,8861.0,3652.0,16924.0,17240.5,11669.375,False
FAM83D,7260.0,5256.0,16924.0,17240.5,11670.125,False
RALGDS,8334.0,4186.0,16924.0,17240.5,11671.125,False
GATD1,2241.0,10279.0,16924.0,17240.5,11671.125,False
CASP3,1892.0,10633.0,16924.0,17240.5,11672.375,False
ORM2,7595.0,4932.0,16924.0,17240.5,11672.875,False
AC104958.1,7331.0,5196.0,16924.0,17240.5,11672.875,False
KIAA0355,7582.0,4946.0,16924.0,17240.5,11673.125,False
KRT17,8974.0,3558.0,16924.0,17240.5,11674.125,False
MLH1,3146.0,9397.0,16924.0,17240.5,11676.875,False
AC137834.2,6101.0,6443.0,16924.0,17240.5,11677.125,False
PLK4,1889.0,10657.0,16924.0,17240.5,11677.625,False
GOLGB1,3093.0,9456.0,16924.0,17240.5,11678.375,False
CA2,4114.0,8438.0,16924.0,17240.5,11679.125,False
HADH,8063.0,4490.0,16924.0,17240.5,11679.375,False
ANKRD42,2746.0,9808.0,16924.0,17240.5,11679.625,False
BICD2,1569.0,10985.0,16924.0,17240.5,11679.625,False
TUBGCP4,8356.0,4200.0,16924.0,17240.5,11680.125,False
PPP1R8,2304.0,10252.0,16924.0,17240.5,11680.125,False
ACTR3B,5004.0,7553.0,16924.0,17240.5,11680.375,False
PRICKLE1,5033.0,7524.0,16924.0,17240.5,11680.375,False
BIRC2,2627.0,9930.0,16924.0,17240.5,11680.375,False
CALHM6,11378.0,1182.0,16924.0,17240.5,11681.125,False
C1orf220,6888.0,5673.0,16924.0,17240.5,11681.375,False
RBM28,5813.0,6759.0,16924.0,17240.5,11684.125,False
CBX1,9013.0,3567.0,16924.0,17240.5,11686.125,False
DBR1,900.0,11680.0,16924.0,17240.5,11686.125,False
ARID1A,8629.0,3953.0,16924.0,17240.5,11686.625,False
NFATC3,8909.0,3673.0,16924.0,17240.5,11686.625,False
MAP3K14,1078.0,11506.0,16924.0,17240.5,11687.125,False
ALDH16A1,9964.0,2621.0,16924.0,17240.5,11687.375,False
LINC01888,3369.0,9219.0,16924.0,17240.5,11688.125,False
NETO1,5897.0,6692.0,16924.0,17240.5,11688.375,False
SMIM27,8796.0,3793.0,16924.0,17240.5,11688.375,False
PAX8,9323.0,3267.0,16924.0,17240.5,11688.625,False
LOXL1-AS1,5910.0,6682.0,16924.0,17240.5,11689.125,False
BICDL1,3411.0,9182.0,16924.0,17240.5,11689.375,False
SUCLA2,7395.0,5200.0,16924.0,17240.5,11689.875,False
PRF1,3182.0,9415.0,16924.0,17240.5,11690.375,False
TRPM7,2654.0,9943.0,16924.0,17240.5,11690.375,False
G3BP2,3156.0,9442.0,16924.0,17240.5,11690.625,False
VPS45,5921.0,6678.0,16924.0,17240.5,11690.875,False
RBBP9,7722.0,4880.0,16924.0,17240.5,11691.625,False
SH3TC1,4652.0,7952.0,16924.0,17240.5,11692.125,False
AMOTL1,2298.0,10306.0,16924.0,17240.5,11692.125,False
AR,8507.0,4098.0,16924.0,17240.5,11692.375,False
ATG101,3511.0,9097.0,16924.0,17240.5,11693.125,False
SLC15A4,6119.0,6494.0,16924.0,17240.5,11694.375,True
FMNL2,9164.0,3450.0,16924.0,17240.5,11694.625,False
AC144652.1,5114.0,7501.0,16924.0,17240.5,11694.875,False
MSRA,6992.0,5623.0,16924.0,17240.5,11694.875,False
EBP,5263.0,7353.0,16924.0,17240.5,11695.125,False
GUF1,7470.0,5146.0,16924.0,17240.5,11695.125,False
MCOLN1,3213.0,9406.0,16924.0,17240.5,11695.875,False
HLA-DOA,9229.0,3400.0,16924.0,17240.5,11698.375,False
LGALS8,7781.0,4851.0,16924.0,17240.5,11699.125,False
PIGC,3219.0,9414.0,16924.0,17240.5,11699.375,False
SNHG15,8859.0,3775.0,16924.0,17240.5,11699.625,False
PSMD11,3443.0,9192.0,16924.0,17240.5,11699.875,False
GPR141,4429.0,8207.0,16924.0,17240.5,11700.125,False
CASS4,6503.0,6135.0,16924.0,17240.5,11700.625,False
WDR46,3434.0,9204.0,16924.0,17240.5,11700.625,False
EFCAB3,4671.0,7968.0,16924.0,17240.5,11700.875,False
GSTT2B,7275.0,5364.0,16924.0,17240.5,11700.875,False
AC106707.1,5860.0,6780.0,16924.0,17240.5,11701.125,False
ANO10,9584.0,3057.0,16924.0,17240.5,11701.375,False
CUEDC2,5606.0,7036.0,16924.0,17240.5,11701.625,False
NKTR,5733.0,6910.0,16924.0,17240.5,11701.875,False
SLFN13,7859.0,4784.0,16924.0,17240.5,11701.875,False
RWDD3,6376.0,6269.0,16924.0,17240.5,11702.375,False
ISPD,7874.0,4771.0,16924.0,17240.5,11702.375,False
NAA10,9500.0,3146.0,16924.0,17240.5,11702.625,False
CLIC2,7761.0,4889.0,16924.0,17240.5,11703.625,False
TNRC6A,5017.0,7633.0,16924.0,17240.5,11703.625,False
NAB2,7702.0,4949.0,16924.0,17240.5,11703.875,False
SUPT6H,6657.0,5996.0,16924.0,17240.5,11704.375,False
DCLRE1A,3111.0,9545.0,16924.0,17240.5,11705.125,False
TM7SF3,9504.0,3154.0,16924.0,17240.5,11705.625,False
RBL1,8007.0,4652.0,16924.0,17240.5,11705.875,False
CENPO,6627.0,6035.0,16924.0,17240.5,11706.625,False
ZYX,10791.0,1873.0,16924.0,17240.5,11707.125,False
TRAM2-AS1,4419.0,8251.0,16924.0,17240.5,11708.625,False
PRKCA,5955.0,6716.0,16924.0,17240.5,11708.875,False
RNF149,7995.0,4677.0,16924.0,17240.5,11709.125,False
THG1L,6625.0,6047.0,16924.0,17240.5,11709.125,False
AP2M1,9228.0,3447.0,16924.0,17240.5,11709.875,False
ZNF445,1651.0,11026.0,16924.0,17240.5,11710.375,False
AL450311.2,6365.0,6316.0,16924.0,17240.5,11711.375,False
C8orf44,8468.0,4213.0,16924.0,17240.5,11711.375,False
SUSD3,10529.0,2153.0,16924.0,17240.5,11711.625,False
AL451074.2,7408.0,5279.0,16924.0,17240.5,11712.875,False
EIF2A,7495.0,5192.0,16924.0,17240.5,11712.875,False
SLC35A5,2229.0,10458.0,16924.0,17240.5,11712.875,False
AASDH,5866.0,6822.0,16924.0,17240.5,11713.125,False
XPOT,9167.0,3522.0,16924.0,17240.5,11713.375,False
DENND1B,3173.0,9517.0,16924.0,17240.5,11713.625,False
IL1A,4399.0,8294.0,16924.0,17240.5,11714.375,False
OGN,8593.0,4101.0,16924.0,17240.5,11714.625,False
C1orf112,2441.0,10253.0,16924.0,17240.5,11714.625,False
PIBF1,4487.0,8208.0,16924.0,17240.5,11714.875,False
CEP104,3712.0,8986.0,16924.0,17240.5,11715.625,False
RB1CC1,6037.0,6662.0,16924.0,17240.5,11715.875,False
NCKAP1L,9911.0,2794.0,16924.0,17240.5,11717.375,False
BCL9L,8045.0,4660.0,16924.0,17240.5,11717.375,False
MCPH1,2381.0,10328.0,16924.0,17240.5,11718.375,False
PDZK1IP1,3726.0,8985.0,16924.0,17240.5,11718.875,False
FAM13A,8450.0,4267.0,16924.0,17240.5,11720.375,False
MECP2,7240.0,5485.0,16924.0,17240.5,11722.375,False
FAM13B,7751.0,4975.0,16924.0,17240.5,11722.625,False
AL022341.1,7655.0,5074.0,16924.0,17240.5,11723.375,False
SLC9B2,2453.0,10277.0,16924.0,17240.5,11723.625,False
ATRIP,3491.0,9241.0,16924.0,17240.5,11724.125,False
DDX27,3072.0,9663.0,16924.0,17240.5,11724.875,False
AC004148.2,2060.0,10676.0,16924.0,17240.5,11725.125,False
ARL14EPL,3197.0,9552.0,16924.0,17240.5,11728.375,False
TENT5C,1811.0,10951.0,16924.0,17240.5,11731.625,False
SEC31B,6894.0,5870.0,16924.0,17240.5,11732.125,False
PLEKHO2,5440.0,7325.0,16924.0,17240.5,11732.375,False
CENPI,3871.0,8898.0,16924.0,17240.5,11733.375,False
CPNE8,7699.0,5071.0,16924.0,17240.5,11733.625,False
ARIH1,6963.0,5810.0,16924.0,17240.5,11734.375,False
JMJD6,9775.0,3004.0,16924.0,17240.5,11735.875,False
NGLY1,9017.0,3767.0,16924.0,17240.5,11737.125,False
MAP1A,7472.0,5316.0,16924.0,17240.5,11738.125,False
RSPRY1,7925.0,4866.0,16924.0,17240.5,11738.875,False
ANKRD27,9933.0,2859.0,16924.0,17240.5,11739.125,False
CARHSP1,8111.0,4681.0,16924.0,17240.5,11739.125,False
BRWD3,7013.0,5787.0,16924.0,17240.5,11741.125,False
ABCC3,9826.0,2975.0,16924.0,17240.5,11741.375,False
PRRC2A,3679.0,9123.0,16924.0,17240.5,11741.625,False
IRF3,5532.0,7272.0,16924.0,17240.5,11742.125,False
HMGB1,812.0,11992.0,16924.0,17240.5,11742.125,False
SGPL1,2580.0,10226.0,16924.0,17240.5,11742.625,False
HCAR2,5111.0,7695.0,16924.0,17240.5,11742.625,False
SDAD1,9734.0,3073.0,16924.0,17240.5,11742.875,False
NUP210,2355.0,10454.0,16924.0,17240.5,11743.375,False
RNF125,3653.0,9160.0,16924.0,17240.5,11744.375,False
NPIPB6,6929.0,5886.0,16924.0,17240.5,11744.875,False
FAM168B,2792.0,10023.0,16924.0,17240.5,11744.875,False
CWC22,9527.0,3290.0,16924.0,17240.5,11745.375,False
TEP1,7726.0,5092.0,16924.0,17240.5,11745.625,False
TSIX,4450.0,8368.0,16924.0,17240.5,11745.625,False
LRRC20,7505.0,5314.0,16924.0,17240.5,11745.875,False
MKL2,7180.0,5641.0,16924.0,17240.5,11746.375,False
OPA1,5216.0,7609.0,16924.0,17240.5,11747.375,False
TXN2,7364.0,5461.0,16924.0,17240.5,11747.375,False
HDAC7,3622.0,9206.0,16924.0,17240.5,11748.125,False
GCDH,8843.0,3986.0,16924.0,17240.5,11748.375,False
ABCD2,7929.0,4900.0,16924.0,17240.5,11748.375,False
TMEM163,4352.0,8478.0,16924.0,17240.5,11748.625,False
AAR2,5148.0,7683.0,16924.0,17240.5,11748.875,False
UBE2B,8668.0,4166.0,16924.0,17240.5,11749.625,False
SLCO4C1,8035.0,4799.0,16924.0,17240.5,11749.625,False
ZNF581,4956.0,7878.0,16924.0,17240.5,11749.625,False
IGFLR1,7535.0,5299.0,16924.0,17240.5,11749.625,False
MFAP3,5124.0,7711.0,16924.0,17240.5,11749.875,False
ATP5S,9705.0,3130.0,16924.0,17240.5,11749.875,False
AC105020.6,3495.0,9341.0,16924.0,17240.5,11750.125,False
HLCS,1981.0,10859.0,16924.0,17240.5,11751.125,False
ZFP64,7116.0,5732.0,16924.0,17240.5,11753.125,False
SACS,2560.0,10296.0,16924.0,17240.5,11755.125,False
NTPCR,8546.0,4312.0,16924.0,17240.5,11755.625,False
AL355488.1,2997.0,9873.0,16924.0,17240.5,11758.625,False
HBP1,2647.0,10224.0,16924.0,17240.5,11758.875,False
CDK6,8900.0,3975.0,16924.0,17240.5,11759.875,False
LINC01003,8229.0,4646.0,16924.0,17240.5,11759.875,False
IL1RN,5022.0,7865.0,16924.0,17240.5,11762.875,False
TUBA1A,11851.0,1040.0,16924.0,17240.5,11763.875,False
CERK,7243.0,5649.0,16924.0,17240.5,11764.125,False
ARSG,7477.0,5418.0,16924.0,17240.5,11764.875,False
TMED8,5058.0,7839.0,16924.0,17240.5,11765.375,False
N4BP2L2,9446.0,3457.0,16924.0,17240.5,11766.875,False
FKTN,3380.0,9525.0,16924.0,17240.5,11767.375,False
BCOR,3997.0,8909.0,16924.0,17240.5,11767.625,False
SLC10A7,6668.0,6241.0,16924.0,17240.5,11768.375,False
VNN2,12289.0,624.0,16924.0,17240.5,11769.375,False
AC012485.3,1897.0,11019.0,16924.0,17240.5,11770.125,False
NCAPH,5599.0,7318.0,16924.0,17240.5,11770.375,False
AC012313.7,4265.0,8659.0,16924.0,17240.5,11772.125,False
AL136295.2,6049.0,6880.0,16924.0,17240.5,11773.375,False
CUL4A,4378.0,8553.0,16924.0,17240.5,11773.875,False
SOGA1,9611.0,3321.0,16924.0,17240.5,11774.125,False
KIF3A,4153.0,8780.0,16924.0,17240.5,11774.375,False
RBM22,5278.0,7663.0,16924.0,17240.5,11776.375,False
CERS5,5122.0,7819.0,16924.0,17240.5,11776.375,False
MLC1,7712.0,5232.0,16924.0,17240.5,11777.125,False
NOSIP,9491.0,3456.0,16924.0,17240.5,11777.875,False
NRGN,8552.0,4396.0,16924.0,17240.5,11778.125,False
C15orf41,7566.0,5384.0,16924.0,17240.5,11778.625,False
AL513550.1,4677.0,8273.0,16924.0,17240.5,11778.625,False
AL731557.1,7773.0,5178.0,16924.0,17240.5,11778.875,False
AC005921.2,4676.0,8276.0,16924.0,17240.5,11779.125,False
COG6,3751.0,9201.0,16924.0,17240.5,11779.125,False
KIAA0391,6598.0,6356.0,16924.0,17240.5,11779.625,False
PGAM5,8403.0,4554.0,16924.0,17240.5,11780.375,False
TTPAL,7899.0,5061.0,16924.0,17240.5,11781.125,False
PAXBP1,8623.0,4338.0,16924.0,17240.5,11781.375,False
SRF,9789.0,3175.0,16924.0,17240.5,11782.125,False
DARS,7789.0,5187.0,16924.0,17240.5,11785.125,False
EFCAB11,2545.0,10432.0,16924.0,17240.5,11785.375,False
EID2,7281.0,5700.0,16924.0,17240.5,11786.375,False
DNAJC25,8839.0,4142.0,16924.0,17240.5,11786.375,False
CDC40,5194.0,7790.0,16924.0,17240.5,11787.125,False
EXD2,7872.0,5115.0,16924.0,17240.5,11787.875,False
RPP40,4488.0,8500.0,16924.0,17240.5,11788.125,False
USP2,4628.0,8361.0,16924.0,17240.5,11788.375,False
PIK3C3,7730.0,5259.0,16924.0,17240.5,11788.375,False
ST6GALNAC4,2651.0,10340.0,16924.0,17240.5,11788.875,False
DPH1,6347.0,6644.0,16924.0,17240.5,11788.875,False
CDR2,3492.0,9500.0,16924.0,17240.5,11789.125,False
CCL5,7944.0,5050.0,16924.0,17240.5,11789.625,False
MHENCR,5668.0,7327.0,16924.0,17240.5,11789.875,False
UVSSA,6792.0,6205.0,16924.0,17240.5,11790.375,False
CD6,8077.0,4922.0,16924.0,17240.5,11790.875,False
TRIM71,4067.0,8932.0,16924.0,17240.5,11790.875,False
CTSH,12341.0,660.0,16924.0,17240.5,11791.375,False
MVD,7764.0,5241.0,16924.0,17240.5,11792.375,False
GGNBP2,5784.0,7222.0,16924.0,17240.5,11792.625,False
CDC37L1-DT,9761.0,3247.0,16924.0,17240.5,11793.125,False
DHX57,1480.0,11530.0,16924.0,17240.5,11793.625,False
RDX,2026.0,10984.0,16924.0,17240.5,11793.625,False
GLI1,7175.0,5835.0,16924.0,17240.5,11793.625,False
SNX20,5776.0,7236.0,16924.0,17240.5,11794.125,False
AC106712.1,8336.0,4678.0,16924.0,17240.5,11794.625,False
CREB3,9224.0,3791.0,16924.0,17240.5,11794.875,False
IPO11,3561.0,9457.0,16924.0,17240.5,11795.625,False
BPI,11424.0,1595.0,16924.0,17240.5,11795.875,False
EMC9,5150.0,7869.0,16924.0,17240.5,11795.875,False
VASP,10352.0,2668.0,16924.0,17240.5,11796.125,False
GLRX2,6506.0,6516.0,16924.0,17240.5,11796.625,False
SLC25A36,7473.0,5551.0,16924.0,17240.5,11797.125,True
SLC38A2,4309.0,8715.0,16924.0,17240.5,11797.125,True
INTS8,2295.0,10732.0,16924.0,17240.5,11797.875,False
SLC11A2,5380.0,7649.0,16924.0,17240.5,11798.375,True
POLRMT,6940.0,6089.0,16924.0,17240.5,11798.375,False
NIT1,4927.0,8104.0,16924.0,17240.5,11798.875,False
PYROXD1,10815.0,2217.0,16924.0,17240.5,11799.125,False
HERC6,3548.0,9485.0,16924.0,17240.5,11799.375,False
SH3YL1,4083.0,8950.0,16924.0,17240.5,11799.375,False
MTG2,8187.0,4846.0,16924.0,17240.5,11799.375,False
CLN6,4838.0,8200.0,16924.0,17240.5,11800.625,False
KLHL5,6142.0,6898.0,16924.0,17240.5,11801.125,False
LYRM9,3174.0,9871.0,16924.0,17240.5,11802.375,False
STOX2,7809.0,5236.0,16924.0,17240.5,11802.375,False
AL031055.1,7943.0,5104.0,16924.0,17240.5,11802.875,False
NUDCD3,6341.0,6707.0,16924.0,17240.5,11803.125,False
CRTC1,4344.0,8709.0,16924.0,17240.5,11804.375,False
CCT4,9010.0,4045.0,16924.0,17240.5,11804.875,False
ZNF552,3029.0,10027.0,16924.0,17240.5,11805.125,False
AC098828.2,5564.0,7495.0,16924.0,17240.5,11805.875,False
KIF13A,6251.0,6811.0,16924.0,17240.5,11806.625,False
SLC25A26,10060.0,3010.0,16924.0,17240.5,11808.625,True
AC106782.2,7062.0,6011.0,16924.0,17240.5,11809.375,False
MAL,7616.0,5459.0,16924.0,17240.5,11809.875,False
OMG,2226.0,10850.0,16924.0,17240.5,11810.125,False
ST3GAL6,8892.0,4185.0,16924.0,17240.5,11810.375,False
NLK,1166.0,11914.0,16924.0,17240.5,11811.125,False
DNAJB5-DT,7327.0,5756.0,16924.0,17240.5,11811.875,False
C17orf97,2616.0,10469.0,16924.0,17240.5,11812.375,False
PYCR1,5072.0,8014.0,16924.0,17240.5,11812.625,False
B3GAT3,9087.0,4001.0,16924.0,17240.5,11813.125,False
MIER3,1502.0,11586.0,16924.0,17240.5,11813.125,False
HEATR3,5997.0,7094.0,16924.0,17240.5,11813.875,False
ARMC12,3572.0,9520.0,16924.0,17240.5,11814.125,False
LRBA,3716.0,9377.0,16924.0,17240.5,11814.375,False
RNF11,6393.0,6705.0,16924.0,17240.5,11815.625,False
VIRMA,7035.0,6066.0,16924.0,17240.5,11816.375,False
TICAM1,5367.0,7735.0,16924.0,17240.5,11816.625,False
RECK,8330.0,4776.0,16924.0,17240.5,11817.625,False
HDX,3133.0,9973.0,16924.0,17240.5,11817.625,False
DDAH2,3555.0,9551.0,16924.0,17240.5,11817.625,False
FOXRED1,7381.0,5727.0,16924.0,17240.5,11818.125,False
HUWE1,4693.0,8415.0,16924.0,17240.5,11818.125,False
AC005034.3,4826.0,8283.0,16924.0,17240.5,11818.375,False
SEPT6,10317.0,2793.0,16924.0,17240.5,11818.625,False
FDXR,6305.0,6807.0,16924.0,17240.5,11819.125,False
BX640514.2,5752.0,7360.0,16924.0,17240.5,11819.125,False
CPE,4172.0,8941.0,16924.0,17240.5,11819.375,False
CTR9,6731.0,6383.0,16924.0,17240.5,11819.625,False
SINHCAF,4805.0,8310.0,16924.0,17240.5,11819.875,False
CEBPZ,4267.0,8850.0,16924.0,17240.5,11820.375,False
LTBP1,8768.0,4349.0,16924.0,17240.5,11820.375,False
PHC1,5660.0,7458.0,16924.0,17240.5,11820.625,False
ECHDC2,3460.0,9660.0,16924.0,17240.5,11821.125,False
B4GALT2,8684.0,4439.0,16924.0,17240.5,11821.875,False
SMPD1,8721.0,4403.0,16924.0,17240.5,11822.125,False
WIPF2,7917.0,5216.0,16924.0,17240.5,11824.375,False
ASB7,2964.0,10170.0,16924.0,17240.5,11824.625,False
UIMC1,7020.0,6115.0,16924.0,17240.5,11824.875,False
CPNE5,8349.0,4787.0,16924.0,17240.5,11825.125,False
EWSR1,7309.0,5829.0,16924.0,17240.5,11825.625,False
YLPM1,3414.0,9725.0,16924.0,17240.5,11825.875,False
BET1,5937.0,7204.0,16924.0,17240.5,11826.375,False
EMC1,6286.0,6862.0,16924.0,17240.5,11828.125,False
CDCA3,6030.0,7118.0,16924.0,17240.5,11828.125,False
TRIM37,5190.0,7958.0,16924.0,17240.5,11828.125,False
RIOX2,9439.0,3711.0,16924.0,17240.5,11828.625,False
HERC2,7278.0,5873.0,16924.0,17240.5,11828.875,False
GNL3L,9006.0,4145.0,16924.0,17240.5,11828.875,False
COPB1,6194.0,6957.0,16924.0,17240.5,11828.875,False
C22orf46,10619.0,18965.0,16924.0,810.0,11829.5,False
AL358333.3,7208.0,5948.0,16924.0,17240.5,11830.125,False
UQCRFS1,2521.0,10638.0,16924.0,17240.5,11830.875,False
EPS8L2,6776.0,6385.0,16924.0,17240.5,11831.375,False
FAHD2A,6114.0,7049.0,16924.0,17240.5,11831.875,False
HCRT,6892.0,6273.0,16924.0,17240.5,11832.375,False
MAZ,1933.0,11233.0,16924.0,17240.5,11832.625,False
SLC9A1,7876.0,5293.0,16924.0,17240.5,11833.375,True
ARPC2,3157.0,10012.0,16924.0,17240.5,11833.375,False
ABR,5639.0,7530.0,16924.0,17240.5,11833.375,False
ZNF227,6059.0,7113.0,16924.0,17240.5,11834.125,False
EXOC3L1,7074.0,6105.0,16924.0,17240.5,11835.875,False
NEDD4,5620.0,7560.0,16924.0,17240.5,11836.125,False
NSD3,5064.0,8116.0,16924.0,17240.5,11836.125,False
PURA,9793.0,3388.0,16924.0,17240.5,11836.375,False
CCNA1,9069.0,4113.0,16924.0,17240.5,11836.625,False
TRMT112,7609.0,5574.0,16924.0,17240.5,11836.875,False
TOMM70,4271.0,8916.0,16924.0,17240.5,11837.875,False
SLC7A6OS,3958.0,9235.0,16924.0,17240.5,11839.375,False
NLRP1,8502.0,4692.0,16924.0,17240.5,11839.625,False
NVL,5581.0,7613.0,16924.0,17240.5,11839.625,False
ST13,8971.0,4226.0,16924.0,17240.5,11840.375,False
ABHD14B,8831.0,4367.0,16924.0,17240.5,11840.625,False
IL10,6244.0,6958.0,16924.0,17240.5,11841.625,False
ARCN1,6044.0,7158.0,16924.0,17240.5,11841.625,False
HOXA4,4275.0,8928.0,16924.0,17240.5,11841.875,False
ZDHHC3,7056.0,6148.0,16924.0,17240.5,11842.125,False
TMOD1,4750.0,8456.0,16924.0,17240.5,11842.625,False
NSUN5,1554.0,11653.0,16924.0,17240.5,11842.875,False
DOPEY2,5392.0,7817.0,16924.0,17240.5,11843.375,False
ZNF22,5864.0,7345.0,16924.0,17240.5,11843.375,False
STARD5,8833.0,4377.0,16924.0,17240.5,11843.625,False
SCYL1,8554.0,4656.0,16924.0,17240.5,11843.625,False
WAC-AS1,6191.0,7020.0,16924.0,17240.5,11843.875,False
DAGLB,5919.0,7293.0,16924.0,17240.5,11844.125,False
HIST1H3F,7071.0,6143.0,16924.0,17240.5,11844.625,False
AC007950.2,884.0,12332.0,16924.0,17240.5,11845.125,False
HBD,8015.0,5204.0,16924.0,17240.5,11845.875,False
MLXIPL,2650.0,10571.0,16924.0,17240.5,11846.375,False
TMEM88,8531.0,4694.0,16924.0,17240.5,11847.375,False
RNF40,4291.0,8935.0,16924.0,17240.5,11847.625,False
LINC02555,4717.0,8509.0,16924.0,17240.5,11847.625,False
AP2A2,2825.0,10404.0,16924.0,17240.5,11848.375,False
AC090948.2,4232.0,8999.0,16924.0,17240.5,11848.875,False
SCLT1,4875.0,8356.0,16924.0,17240.5,11848.875,False
TMEM273,7793.0,5438.0,16924.0,17240.5,11848.875,False
RNF168,4156.0,9076.0,16924.0,17240.5,11849.125,False
ZSWIM8,6943.0,6290.0,16924.0,17240.5,11849.375,False
ETHE1,3088.0,10151.0,16924.0,17240.5,11850.875,False
PPP6R3,8486.0,4753.0,16924.0,17240.5,11850.875,False
CCNJ,7464.0,5776.0,16924.0,17240.5,11851.125,False
GCLC,4827.0,8416.0,16924.0,17240.5,11851.875,False
KEL,7580.0,5666.0,16924.0,17240.5,11852.625,False
ATG4A,5121.0,8125.0,16924.0,17240.5,11852.625,False
PIK3CG,8270.0,4980.0,16924.0,17240.5,11853.625,False
VPS26C,8337.0,4913.0,16924.0,17240.5,11853.625,False
GSEC,6402.0,6850.0,16924.0,17240.5,11854.125,False
PHF14,1562.0,11692.0,16924.0,17240.5,11854.625,False
ABCA1,2575.0,10680.0,16924.0,17240.5,11854.875,False
ZNF624,9557.0,3706.0,16924.0,17240.5,11856.875,False
RMDN2,1668.0,11597.0,16924.0,17240.5,11857.375,False
AC244131.2,8591.0,4676.0,16924.0,17240.5,11857.875,False
MARK4,9471.0,3798.0,16924.0,17240.5,11858.375,False
PRAM1,11307.0,1964.0,16924.0,17240.5,11858.875,False
PUS7,7597.0,5675.0,16924.0,17240.5,11859.125,False
CUL1,917.0,12356.0,16924.0,17240.5,11859.375,False
THOC3,5472.0,7802.0,16924.0,17240.5,11859.625,False
PAXX,9433.0,3847.0,16924.0,17240.5,11861.125,False
SPATC1,6502.0,6779.0,16924.0,17240.5,11861.375,False
POLR3D,4820.0,8463.0,16924.0,17240.5,11861.875,False
PTPN14,8870.0,4417.0,16924.0,17240.5,11862.875,False
SLC29A3,6784.0,6503.0,16924.0,17240.5,11862.875,True
DMXL1,7879.0,5411.0,16924.0,17240.5,11863.625,False
AC073508.3,9767.0,3525.0,16924.0,17240.5,11864.125,False
LINC01588,9369.0,3924.0,16924.0,17240.5,11864.375,False
ZP3,9586.0,3707.0,16924.0,17240.5,11864.375,False
TMEM262,8098.0,5195.0,16924.0,17240.5,11864.375,False
AC093827.5,5887.0,7407.0,16924.0,17240.5,11864.625,False
CPSF6,4621.0,8675.0,16924.0,17240.5,11865.125,False
EMB,11616.0,1682.0,16924.0,17240.5,11865.625,False
C17orf75,4451.0,8851.0,16924.0,17240.5,11866.625,False
NME7,10371.0,2932.0,16924.0,17240.5,11866.875,False
CCL18,7488.0,5816.0,16924.0,17240.5,11867.125,False
RTN4IP1,7280.0,6027.0,16924.0,17240.5,11867.875,False
CC2D1A,6187.0,7123.0,16924.0,17240.5,11868.625,False
SLFN14,6918.0,6392.0,16924.0,17240.5,11868.625,False
AC073263.2,4705.0,8607.0,16924.0,17240.5,11869.125,False
TOR1B,2444.0,10868.0,16924.0,17240.5,11869.125,False
TAF6L,3761.0,9556.0,16924.0,17240.5,11870.375,False
USP3,5994.0,7330.0,16924.0,17240.5,11872.125,False
PKIG,4339.0,8987.0,16924.0,17240.5,11872.625,False
RRP9,6911.0,6415.0,16924.0,17240.5,11872.625,False
ARHGAP26,9525.0,3803.0,16924.0,17240.5,11873.125,False
GFOD2,5187.0,8141.0,16924.0,17240.5,11873.125,False
FAIM,5468.0,7860.0,16924.0,17240.5,11873.125,False
ZNF774,5918.0,7410.0,16924.0,17240.5,11873.125,False
CENPA,9900.0,3429.0,16924.0,17240.5,11873.375,False
TENT4B,10221.0,3109.0,16924.0,17240.5,11873.625,False
C2CD3,1940.0,11390.0,16924.0,17240.5,11873.625,False
SHMT2,6317.0,7014.0,16924.0,17240.5,11873.875,False
TMEM246,8242.0,5089.0,16924.0,17240.5,11873.875,False
CCNYL1,5313.0,8025.0,16924.0,17240.5,11875.625,False
ZNF280D,3001.0,10339.0,16924.0,17240.5,11876.125,False
AC074327.1,7134.0,6210.0,16924.0,17240.5,11877.125,False
MYL9,6610.0,6734.0,16924.0,17240.5,11877.125,False
CEP83,7802.0,5543.0,16924.0,17240.5,11877.375,False
CIAO1,6611.0,6737.0,16924.0,17240.5,11878.125,False
LAMP2,8739.0,4609.0,16924.0,17240.5,11878.125,False
